step,agent_id,agent_profile,agent_type,problem_id,problem_title,problem_category,problem_difficulty,agent_skill_before,solved,time_taken,agent_skill_after,recommender_reward,interleaving_factor,total_attempts_recommender,agent_skill_Arrays_and_Hashing,agent_skill_Two_Pointers,agent_skill_Stack,agent_skill_Sliding_Window,agent_skill_Binary_Search,agent_skill_Linked_List,agent_skill_Tree,agent_skill_Tries,agent_skill_Heap_/_Priority_Queue,agent_skill_Backtracking,agent_skill_Intervals,agent_skill_Greedy,agent_skill_Graph,agent_skill_Graph2,agent_skill_1DDP,agent_skill_2DDP,agent_skill_Bit_Manipulation,agent_skill_Math,recommender_reward_Arrays_and_Hashing,recommender_reward_Two_Pointers,recommender_reward_Stack,recommender_reward_Sliding_Window,recommender_reward_Binary_Search,recommender_reward_Linked_List,recommender_reward_Tree,recommender_reward_Tries,recommender_reward_Heap_/_Priority_Queue,recommender_reward_Backtracking,recommender_reward_Intervals,recommender_reward_Greedy,recommender_reward_Graph,recommender_reward_Graph2,recommender_reward_1DDP,recommender_reward_2DDP,recommender_reward_Bit_Manipulation,recommender_reward_Math
59,0,Moderate,random_baseline,140,Missing Number,Bit Manipulation,Easy,0.45,True,14.08,0.5,0.922,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.45,0.35,0.4,0.35,0.35,0.35,0.4,0.4,0.35,0.4,0.5,0.35,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
60,0,Moderate,random_baseline,78,Letter Combinations of a Phone Number,Backtracking,Medium,0.35,True,24.72,0.4,0.6831,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.45,0.35,0.4,0.4,0.35,0.35,0.4,0.4,0.35,0.4,0.5,0.35,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
61,0,Moderate,random_baseline,9,Longest Consecutive Sequence,Arrays and Hashing,Medium,0.55,False,37.97,0.55,0.8474,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.45,0.35,0.4,0.4,0.35,0.35,0.4,0.4,0.35,0.4,0.5,0.35,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
62,0,Moderate,random_baseline,49,Balanced Binary Tree,Tree,Easy,0.45,True,12.92,0.5,0.783,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.5,0.35,0.4,0.4,0.35,0.35,0.4,0.4,0.35,0.4,0.5,0.35,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
63,0,Moderate,random_baseline,44,Merge K Sorted Lists,Linked List,Hard,0.5,False,54.37,0.5,0.7609,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.5,0.35,0.4,0.4,0.35,0.35,0.4,0.4,0.35,0.4,0.5,0.35,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
64,0,Moderate,random_baseline,110,Swim in Rising Water,Graph2,Hard,0.4,True,37.53,0.45,0.4984,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.5,0.35,0.4,0.4,0.35,0.35,0.4,0.45,0.35,0.4,0.5,0.35,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
65,0,Moderate,random_baseline,105,Redundant Connection,Graph,Medium,0.4,False,36.52,0.4,0.7423,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.5,0.35,0.4,0.4,0.35,0.35,0.4,0.45,0.35,0.4,0.5,0.35,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
66,0,Moderate,random_baseline,12,3Sum,Two Pointers,Medium,0.4,False,46.45,0.4,0.7576,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.5,0.35,0.4,0.4,0.35,0.35,0.4,0.45,0.35,0.4,0.5,0.35,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
67,0,Moderate,random_baseline,126,Longest Common Subsequence,2DDP,Medium,0.4,True,32.13,0.45,0.6302,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.5,0.35,0.4,0.4,0.35,0.35,0.4,0.45,0.35,0.45,0.5,0.35,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
68,0,Moderate,random_baseline,95,Max Area of Island,Graph,Medium,0.4,True,24.6,0.45,0.7423,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.5,0.35,0.4,0.4,0.35,0.35,0.45,0.45,0.35,0.45,0.5,0.35,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
69,0,Moderate,random_baseline,6,Encode and Decode Strings,Arrays and Hashing,Medium,0.55,False,31.48,0.55,0.8474,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.5,0.35,0.4,0.4,0.35,0.35,0.45,0.45,0.35,0.45,0.5,0.35,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
70,0,Moderate,random_baseline,133,Edit Distance,2DDP,Medium,0.45,False,38.69,0.45,0.6302,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.5,0.35,0.4,0.4,0.35,0.35,0.45,0.45,0.35,0.45,0.5,0.35,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
71,0,Moderate,random_baseline,128,Coin Change II,2DDP,Medium,0.45,False,31.9,0.45,0.6302,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.5,0.35,0.4,0.4,0.35,0.35,0.45,0.45,0.35,0.45,0.5,0.35,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
72,0,Moderate,random_baseline,47,Maximum Depth of Binary Tree,Tree,Easy,0.5,True,17.16,0.55,0.783,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.55,0.35,0.4,0.4,0.35,0.35,0.45,0.45,0.35,0.45,0.5,0.35,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
73,0,Moderate,random_baseline,25,Find Minimum In Rotated Sorted Array,Binary Search,Medium,0.4,False,44.12,0.4,0.7382,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.55,0.35,0.4,0.4,0.35,0.35,0.45,0.45,0.35,0.45,0.5,0.35,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
74,0,Moderate,random_baseline,102,Course Schedule II,Graph,Medium,0.45,True,34.32,0.5,0.7423,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.55,0.35,0.4,0.4,0.35,0.35,0.5,0.45,0.35,0.45,0.5,0.35,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
75,0,Moderate,random_baseline,96,Clone Graph,Graph,Medium,0.5,False,31.46,0.5,0.7423,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.55,0.35,0.4,0.4,0.35,0.35,0.5,0.45,0.35,0.45,0.5,0.35,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
76,0,Moderate,random_baseline,147,Plus One,Math,Easy,0.35,True,15.98,0.4,0.6671,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.55,0.35,0.4,0.4,0.35,0.35,0.5,0.45,0.35,0.45,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
77,0,Moderate,random_baseline,7,Product of Array Except Self,Arrays and Hashing,Medium,0.55,False,34.44,0.55,0.8474,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.55,0.35,0.4,0.4,0.35,0.35,0.5,0.45,0.35,0.45,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
78,0,Moderate,random_baseline,73,Combination Sum II,Backtracking,Medium,0.4,False,44.7,0.4,0.6831,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.55,0.35,0.4,0.4,0.35,0.35,0.5,0.45,0.35,0.45,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
79,0,Moderate,random_baseline,135,Regex Matching,2DDP,Hard,0.45,False,60,0.45,0.6302,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.55,0.35,0.4,0.4,0.35,0.35,0.5,0.45,0.35,0.45,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
80,0,Moderate,random_baseline,127,Best Time to Buy and Sell Stock w/ Cooldown,2DDP,Medium,0.45,True,34.91,0.5,0.6302,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.55,0.35,0.4,0.4,0.35,0.35,0.5,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
81,0,Moderate,random_baseline,65,Last Stone Weight,Heap / Priority Queue,Easy,0.4,True,14.25,0.45,0.9006,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.55,0.35,0.45,0.4,0.35,0.35,0.5,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
82,0,Moderate,random_baseline,96,Clone Graph,Graph,Medium,0.5,True,33.51,0.55,0.7423,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.55,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
83,0,Moderate,random_baseline,124,Partition Equal Subset Sum,1DDP,Medium,0.35,False,32.44,0.35,0.8945,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.55,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
84,0,Moderate,random_baseline,142,Reverse Integer,Bit Manipulation,Medium,0.5,False,27.87,0.5,0.922,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.55,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
85,0,Moderate,random_baseline,15,Valid Parentheses,Stack,Easy,0.35,False,19.1,0.35,0.5733,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.55,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
86,0,Moderate,random_baseline,58,Construct Binary Tree from Preorder and Inorder Traversal,Tree,Medium,0.55,True,34.44,0.6,0.783,0.7,200,0.55,0.4,0.35,0.35,0.4,0.5,0.6,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
87,0,Moderate,random_baseline,43,LRU cache,Linked List,Medium,0.5,True,28.01,0.55,0.7609,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
88,0,Moderate,random_baseline,114,Min Cost Climbing Stairs,1DDP,Easy,0.35,False,16.53,0.35,0.8945,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
89,0,Moderate,random_baseline,111,Alien Dictionary,Graph2,Hard,0.45,False,60,0.45,0.4984,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
90,0,Moderate,random_baseline,144,Spiral Matrix,Math,Medium,0.4,False,30.19,0.4,0.6671,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
91,0,Moderate,random_baseline,26,Search in Rotated Sorted Array,Binary Search,Medium,0.4,False,29.59,0.4,0.7382,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
92,0,Moderate,random_baseline,120,Coin Change,1DDP,Medium,0.35,False,27.66,0.35,0.8945,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
93,0,Moderate,random_baseline,92,Partition Labels,Greedy,Medium,0.35,False,34.77,0.35,0.8261,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
94,0,Moderate,random_baseline,101,Course Schedule,Graph,Medium,0.55,False,36.38,0.55,0.7423,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
95,0,Moderate,random_baseline,98,Rotting Oranges,Graph,Medium,0.55,False,36.42,0.55,0.7423,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
96,0,Moderate,random_baseline,33,Minimum Window Substring,Sliding Window,Hard,0.35,False,60,0.35,0.8523,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
97,0,Moderate,random_baseline,63,Word Search II,Tries,Hard,0.35,False,58.68,0.35,0.8826,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
98,0,Moderate,random_baseline,120,Coin Change,1DDP,Medium,0.35,False,28.39,0.35,0.8945,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
99,0,Moderate,random_baseline,82,Non Overlapping Intervals,Intervals,Medium,0.35,False,36.89,0.35,0.8024,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.35,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
100,0,Moderate,random_baseline,87,Jump Game,Greedy,Medium,0.35,True,33.11,0.4,0.8261,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.4,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
101,0,Moderate,random_baseline,85,Minimum interval to include each query,Intervals,Hard,0.35,False,54.26,0.35,0.8024,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.4,0.55,0.45,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
102,0,Moderate,random_baseline,109,Min Cost to Connect All Points,Graph2,Medium,0.45,True,30.39,0.5,0.4984,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.4,0.55,0.5,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
103,0,Moderate,random_baseline,21,Largest Rectangle in Histogram,Stack,Hard,0.35,False,60,0.35,0.5733,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.4,0.55,0.5,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
104,0,Moderate,random_baseline,60,Serialize and Deserialize Binary Tree,Tree,Hard,0.6,False,42.43,0.6,0.783,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.4,0.55,0.5,0.35,0.5,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
105,0,Moderate,random_baseline,129,Target Sum,2DDP,Medium,0.5,True,30.67,0.55,0.6302,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.6,0.35,0.45,0.4,0.35,0.4,0.55,0.5,0.35,0.55,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
106,0,Moderate,random_baseline,56,Validate BST,Tree,Medium,0.6,True,27.89,0.65,0.783,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.65,0.35,0.45,0.4,0.35,0.4,0.55,0.5,0.35,0.55,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
107,0,Moderate,random_baseline,8,Valid Sudoku,Arrays and Hashing,Medium,0.55,False,31.68,0.55,0.8474,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.65,0.35,0.45,0.4,0.35,0.4,0.55,0.5,0.35,0.55,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
108,0,Moderate,random_baseline,55,Count Good Nodes in Binary Tree,Tree,Medium,0.65,True,34.67,0.7,0.783,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.7,0.35,0.45,0.4,0.35,0.4,0.55,0.5,0.35,0.55,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
109,0,Moderate,random_baseline,84,Meeting Rooms II,Intervals,Medium,0.35,True,27.56,0.4,0.8024,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.7,0.35,0.45,0.4,0.4,0.4,0.55,0.5,0.35,0.55,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
110,0,Moderate,random_baseline,89,Gas Station,Greedy,Medium,0.4,False,38.75,0.4,0.8261,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.7,0.35,0.45,0.4,0.4,0.4,0.55,0.5,0.35,0.55,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
111,0,Moderate,random_baseline,107,Network Delay Time,Graph2,Medium,0.5,True,35.7,0.55,0.4984,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.7,0.35,0.45,0.4,0.4,0.4,0.55,0.55,0.35,0.55,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
112,0,Moderate,random_baseline,17,Evaluate Revserse Polish Notation,Stack,Medium,0.35,False,39.45,0.35,0.5733,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.7,0.35,0.45,0.4,0.4,0.4,0.55,0.55,0.35,0.55,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
113,0,Moderate,random_baseline,94,Number of Islands,Graph,Medium,0.55,True,32.72,0.6,0.7423,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.7,0.35,0.45,0.4,0.4,0.4,0.6,0.55,0.35,0.55,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
114,0,Moderate,random_baseline,97,Walls and Gates,Graph,Medium,0.6,True,33.84,0.65,0.7423,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.7,0.35,0.45,0.4,0.4,0.4,0.65,0.55,0.35,0.55,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
115,0,Moderate,random_baseline,85,Minimum interval to include each query,Intervals,Hard,0.4,False,60,0.4,0.8024,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.7,0.35,0.45,0.4,0.4,0.4,0.65,0.55,0.35,0.55,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
116,0,Moderate,random_baseline,46,Invert Binary Tree,Tree,Easy,0.7,True,11.9,0.75,0.783,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.75,0.35,0.45,0.4,0.4,0.4,0.65,0.55,0.35,0.55,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
117,0,Moderate,random_baseline,128,Coin Change II,2DDP,Medium,0.55,False,28.22,0.55,0.6302,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.75,0.35,0.45,0.4,0.4,0.4,0.65,0.55,0.35,0.55,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
118,0,Moderate,random_baseline,106,Word Latter,Graph,Hard,0.65,True,37.62,0.7,0.7423,0.7,200,0.55,0.4,0.35,0.35,0.4,0.55,0.75,0.35,0.45,0.4,0.4,0.4,0.7,0.55,0.35,0.55,0.5,0.4,0.8474,0.7576,0.5733,0.8523,0.7382,0.7609,0.783,0.8826,0.9006,0.6831,0.8024,0.8261,0.7423,0.4984,0.8945,0.6302,0.922,0.6671
