step,agent_id,agent_profile,agent_type,problem_id,problem_title,problem_category,problem_difficulty,agent_skill_before,solved,time_taken,agent_skill_after,recommender_reward,interleaving_factor,total_attempts_recommender,agent_skill_Arrays_and_Hashing,agent_skill_Two_Pointers,agent_skill_Stack,agent_skill_Sliding_Window,agent_skill_Binary_Search,agent_skill_Linked_List,agent_skill_Tree,agent_skill_Tries,agent_skill_Heap_/_Priority_Queue,agent_skill_Backtracking,agent_skill_Intervals,agent_skill_Greedy,agent_skill_Graph,agent_skill_Graph2,agent_skill_1DDP,agent_skill_2DDP,agent_skill_Bit_Manipulation,agent_skill_Math,recommender_reward_Arrays_and_Hashing,recommender_reward_Two_Pointers,recommender_reward_Stack,recommender_reward_Sliding_Window,recommender_reward_Binary_Search,recommender_reward_Linked_List,recommender_reward_Tree,recommender_reward_Tries,recommender_reward_Heap_/_Priority_Queue,recommender_reward_Backtracking,recommender_reward_Intervals,recommender_reward_Greedy,recommender_reward_Graph,recommender_reward_Graph2,recommender_reward_1DDP,recommender_reward_2DDP,recommender_reward_Bit_Manipulation,recommender_reward_Math
170,0,Expert,recommender,109,Min Cost to Connect All Points,Graph2,Medium,0.7,False,29.07,0.7,0.7122,0.7,170,1.0,0.8,0.95,0.8,0.8,1.0,1.0,0.75,0.8,0.75,0.7,0.85,1.0,0.7,0.95,1.0,0.9,0.9,0.9405,0.6676,0.6884,0.5963,0.664,0.8131,0.7425,0.8988,0.794,0.7996,0.8388,0.8125,0.7266,0.7122,0.9586,0.8076,0.8832,0.8964
171,0,Expert,recommender,82,Non Overlapping Intervals,Intervals,Medium,0.7,False,32.5,0.7,0.7749,0.7,171,1.0,0.8,0.95,0.8,0.8,1.0,1.0,0.75,0.8,0.75,0.7,0.85,1.0,0.7,0.95,1.0,0.9,0.9,0.9405,0.6676,0.6884,0.5963,0.664,0.8131,0.7425,0.8988,0.794,0.7996,0.7749,0.8125,0.7266,0.7122,0.9586,0.8076,0.8832,0.8964
172,0,Expert,recommender,103,Graph Valid Tree,Graph,Medium,1.0,True,21.56,1.0,0.734,0.7,172,1.0,0.8,0.95,0.8,0.8,1.0,1.0,0.75,0.8,0.75,0.7,0.85,1.0,0.7,0.95,1.0,0.9,0.9,0.9405,0.6676,0.6884,0.5963,0.664,0.8131,0.7425,0.8988,0.794,0.7996,0.7749,0.8125,0.734,0.7122,0.9586,0.8076,0.8832,0.8964
173,0,Expert,recommender,24,Koko Eating Bananas,Binary Search,Medium,0.8,False,30.6,0.8,0.6176,0.7,173,1.0,0.8,0.95,0.8,0.8,1.0,1.0,0.75,0.8,0.75,0.7,0.85,1.0,0.7,0.95,1.0,0.9,0.9,0.9405,0.6676,0.6884,0.5963,0.6176,0.8131,0.7425,0.8988,0.794,0.7996,0.7749,0.8125,0.734,0.7122,0.9586,0.8076,0.8832,0.8964
174,0,Expert,recommender,83,Meeting Rooms,Intervals,Easy,0.7,True,10.48,0.75,0.7974,0.7,174,1.0,0.8,0.95,0.8,0.8,1.0,1.0,0.75,0.8,0.75,0.75,0.85,1.0,0.7,0.95,1.0,0.9,0.9,0.9405,0.6676,0.6884,0.5963,0.6176,0.8131,0.7425,0.8988,0.794,0.7996,0.7974,0.8125,0.734,0.7122,0.9586,0.8076,0.8832,0.8964
175,0,Expert,recommender,66,K Closest Points To Origin,Heap / Priority Queue,Medium,0.8,True,21.19,0.85,0.7946,0.7,175,1.0,0.8,0.95,0.8,0.8,1.0,1.0,0.75,0.85,0.75,0.75,0.85,1.0,0.7,0.95,1.0,0.9,0.9,0.9405,0.6676,0.6884,0.5963,0.6176,0.8131,0.7425,0.8988,0.7946,0.7996,0.7974,0.8125,0.734,0.7122,0.9586,0.8076,0.8832,0.8964
176,0,Expert,recommender,116,House Robber II,1DDP,Medium,0.95,True,21.83,1.0,0.9427,0.7,176,1.0,0.8,0.95,0.8,0.8,1.0,1.0,0.75,0.85,0.75,0.75,0.85,1.0,0.7,1.0,1.0,0.9,0.9,0.9405,0.6676,0.6884,0.5963,0.6176,0.8131,0.7425,0.8988,0.7946,0.7996,0.7974,0.8125,0.734,0.7122,0.9427,0.8076,0.8832,0.8964
177,0,Expert,recommender,79,N-Queens,Backtracking,Hard,0.75,False,54.25,0.75,0.7396,0.7,177,1.0,0.8,0.95,0.8,0.8,1.0,1.0,0.75,0.85,0.75,0.75,0.85,1.0,0.7,1.0,1.0,0.9,0.9,0.9405,0.6676,0.6884,0.5963,0.6176,0.8131,0.7425,0.8988,0.7946,0.7396,0.7974,0.8125,0.734,0.7122,0.9427,0.8076,0.8832,0.8964
178,0,Expert,recommender,81,Merge Intervals,Intervals,Medium,0.75,True,34.35,0.8,0.7977,0.7,178,1.0,0.8,0.95,0.8,0.8,1.0,1.0,0.75,0.85,0.75,0.8,0.85,1.0,0.7,1.0,1.0,0.9,0.9,0.9405,0.6676,0.6884,0.5963,0.6176,0.8131,0.7425,0.8988,0.7946,0.7396,0.7977,0.8125,0.734,0.7122,0.9427,0.8076,0.8832,0.8964
179,0,Expert,recommender,118,Palindromic Substrings,1DDP,Medium,1.0,True,22.24,1.0,0.9285,0.7,179,1.0,0.8,0.95,0.8,0.8,1.0,1.0,0.75,0.85,0.75,0.8,0.85,1.0,0.7,1.0,1.0,0.9,0.9,0.9405,0.6676,0.6884,0.5963,0.6176,0.8131,0.7425,0.8988,0.7946,0.7396,0.7977,0.8125,0.734,0.7122,0.9285,0.8076,0.8832,0.8964
180,0,Expert,recommender,24,Koko Eating Bananas,Binary Search,Medium,0.8,True,28.1,0.85,0.6359,0.7,180,1.0,0.8,0.95,0.8,0.85,1.0,1.0,0.75,0.85,0.75,0.8,0.85,1.0,0.7,1.0,1.0,0.9,0.9,0.9405,0.6676,0.6884,0.5963,0.6359,0.8131,0.7425,0.8988,0.7946,0.7396,0.7977,0.8125,0.734,0.7122,0.9285,0.8076,0.8832,0.8964
181,0,Expert,recommender,144,Spiral Matrix,Math,Medium,0.9,True,16.68,0.95,0.9068,0.7,181,1.0,0.8,0.95,0.8,0.85,1.0,1.0,0.75,0.85,0.75,0.8,0.85,1.0,0.7,1.0,1.0,0.9,0.95,0.9405,0.6676,0.6884,0.5963,0.6359,0.8131,0.7425,0.8988,0.7946,0.7396,0.7977,0.8125,0.734,0.7122,0.9285,0.8076,0.8832,0.9068
182,0,Expert,recommender,34,Sliding Window Maximum,Sliding Window,Hard,0.8,True,43.79,0.85,0.6167,0.7,182,1.0,0.8,0.95,0.85,0.85,1.0,1.0,0.75,0.85,0.75,0.8,0.85,1.0,0.7,1.0,1.0,0.9,0.95,0.9405,0.6676,0.6884,0.6167,0.6359,0.8131,0.7425,0.8988,0.7946,0.7396,0.7977,0.8125,0.734,0.7122,0.9285,0.8076,0.8832,0.9068
183,0,Expert,recommender,101,Course Schedule,Graph,Medium,1.0,True,21.67,1.0,0.7406,0.7,183,1.0,0.8,0.95,0.85,0.85,1.0,1.0,0.75,0.85,0.75,0.8,0.85,1.0,0.7,1.0,1.0,0.9,0.95,0.9405,0.6676,0.6884,0.6167,0.6359,0.8131,0.7425,0.8988,0.7946,0.7396,0.7977,0.8125,0.7406,0.7122,0.9285,0.8076,0.8832,0.9068
184,0,Expert,recommender,109,Min Cost to Connect All Points,Graph2,Medium,0.7,True,27.57,0.75,0.721,0.7,184,1.0,0.8,0.95,0.85,0.85,1.0,1.0,0.75,0.85,0.75,0.8,0.85,1.0,0.75,1.0,1.0,0.9,0.95,0.9405,0.6676,0.6884,0.6167,0.6359,0.8131,0.7425,0.8988,0.7946,0.7396,0.7977,0.8125,0.7406,0.721,0.9285,0.8076,0.8832,0.9068
185,0,Expert,recommender,89,Gas Station,Greedy,Medium,0.85,False,31.49,0.85,0.7512,0.7,185,1.0,0.8,0.95,0.85,0.85,1.0,1.0,0.75,0.85,0.75,0.8,0.85,1.0,0.75,1.0,1.0,0.9,0.95,0.9405,0.6676,0.6884,0.6167,0.6359,0.8131,0.7425,0.8988,0.7946,0.7396,0.7977,0.7512,0.7406,0.721,0.9285,0.8076,0.8832,0.9068
186,0,Expert,recommender,117,Longest Palindromic Substring,1DDP,Medium,1.0,False,32.62,1.0,0.8556,0.7,186,1.0,0.8,0.95,0.85,0.85,1.0,1.0,0.75,0.85,0.75,0.8,0.85,1.0,0.75,1.0,1.0,0.9,0.95,0.9405,0.6676,0.6884,0.6167,0.6359,0.8131,0.7425,0.8988,0.7946,0.7396,0.7977,0.7512,0.7406,0.721,0.8556,0.8076,0.8832,0.9068
187,0,Expert,recommender,82,Non Overlapping Intervals,Intervals,Medium,0.8,False,32.54,0.8,0.7379,0.7,187,1.0,0.8,0.95,0.85,0.85,1.0,1.0,0.75,0.85,0.75,0.8,0.85,1.0,0.75,1.0,1.0,0.9,0.95,0.9405,0.6676,0.6884,0.6167,0.6359,0.8131,0.7425,0.8988,0.7946,0.7396,0.7379,0.7512,0.7406,0.721,0.8556,0.8076,0.8832,0.9068
188,0,Expert,recommender,71,Subsets,Backtracking,Medium,0.75,True,17.16,0.8,0.7656,0.7,188,1.0,0.8,0.95,0.85,0.85,1.0,1.0,0.75,0.85,0.8,0.8,0.85,1.0,0.75,1.0,1.0,0.9,0.95,0.9405,0.6676,0.6884,0.6167,0.6359,0.8131,0.7425,0.8988,0.7946,0.7656,0.7379,0.7512,0.7406,0.721,0.8556,0.8076,0.8832,0.9068
189,0,Expert,recommender,73,Combination Sum II,Backtracking,Medium,0.8,False,32.31,0.8,0.7091,0.7,189,1.0,0.8,0.95,0.85,0.85,1.0,1.0,0.75,0.85,0.8,0.8,0.85,1.0,0.75,1.0,1.0,0.9,0.95,0.9405,0.6676,0.6884,0.6167,0.6359,0.8131,0.7425,0.8988,0.7946,0.7091,0.7379,0.7512,0.7406,0.721,0.8556,0.8076,0.8832,0.9068
190,0,Expert,recommender,137,Number of 1 Bits,Bit Manipulation,Easy,0.9,True,10.66,0.95,0.8949,0.7,190,1.0,0.8,0.95,0.85,0.85,1.0,1.0,0.75,0.85,0.8,0.8,0.85,1.0,0.75,1.0,1.0,0.95,0.95,0.9405,0.6676,0.6884,0.6167,0.6359,0.8131,0.7425,0.8988,0.7946,0.7091,0.7379,0.7512,0.7406,0.721,0.8556,0.8076,0.8949,0.9068
191,0,Expert,recommender,89,Gas Station,Greedy,Medium,0.85,True,15.76,0.9,0.7761,0.7,191,1.0,0.8,0.95,0.85,0.85,1.0,1.0,0.75,0.85,0.8,0.8,0.9,1.0,0.75,1.0,1.0,0.95,0.95,0.9405,0.6676,0.6884,0.6167,0.6359,0.8131,0.7425,0.8988,0.7946,0.7091,0.7379,0.7761,0.7406,0.721,0.8556,0.8076,0.8949,0.9068
192,0,Expert,recommender,14,Trapping Rain Water,Two Pointers,Hard,0.8,True,50.86,0.85,0.6809,0.7,192,1.0,0.85,0.95,0.85,0.85,1.0,1.0,0.75,0.85,0.8,0.8,0.9,1.0,0.75,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.6167,0.6359,0.8131,0.7425,0.8988,0.7946,0.7091,0.7379,0.7761,0.7406,0.721,0.8556,0.8076,0.8949,0.9068
193,0,Expert,recommender,72,Combination Sum,Backtracking,Medium,0.8,True,23.95,0.85,0.7182,0.7,193,1.0,0.85,0.95,0.85,0.85,1.0,1.0,0.75,0.85,0.85,0.8,0.9,1.0,0.75,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.6167,0.6359,0.8131,0.7425,0.8988,0.7946,0.7182,0.7379,0.7761,0.7406,0.721,0.8556,0.8076,0.8949,0.9068
194,0,Expert,recommender,92,Partition Labels,Greedy,Medium,0.9,False,27.89,0.9,0.7385,0.7,194,1.0,0.85,0.95,0.85,0.85,1.0,1.0,0.75,0.85,0.85,0.8,0.9,1.0,0.75,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.6167,0.6359,0.8131,0.7425,0.8988,0.7946,0.7182,0.7379,0.7385,0.7406,0.721,0.8556,0.8076,0.8949,0.9068
195,0,Expert,recommender,80,Insert Interval,Intervals,Medium,0.8,True,20.11,0.85,0.7441,0.7,195,1.0,0.85,0.95,0.85,0.85,1.0,1.0,0.75,0.85,0.85,0.85,0.9,1.0,0.75,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.6167,0.6359,0.8131,0.7425,0.8988,0.7946,0.7182,0.7441,0.7385,0.7406,0.721,0.8556,0.8076,0.8949,0.9068
196,0,Expert,recommender,87,Jump Game,Greedy,Medium,0.9,False,34.73,0.9,0.6847,0.7,196,1.0,0.85,0.95,0.85,0.85,1.0,1.0,0.75,0.85,0.85,0.85,0.9,1.0,0.75,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.6167,0.6359,0.8131,0.7425,0.8988,0.7946,0.7182,0.7441,0.6847,0.7406,0.721,0.8556,0.8076,0.8949,0.9068
197,0,Expert,recommender,25,Find Minimum In Rotated Sorted Array,Binary Search,Medium,0.85,False,33.18,0.85,0.5923,0.7,197,1.0,0.85,0.95,0.85,0.85,1.0,1.0,0.75,0.85,0.85,0.85,0.9,1.0,0.75,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.6167,0.5923,0.8131,0.7425,0.8988,0.7946,0.7182,0.7441,0.6847,0.7406,0.721,0.8556,0.8076,0.8949,0.9068
198,0,Expert,recommender,70,Find Median From Data Stream,Heap / Priority Queue,Hard,0.85,True,50.46,0.9,0.7952,0.7,198,1.0,0.85,0.95,0.85,0.85,1.0,1.0,0.75,0.9,0.85,0.85,0.9,1.0,0.75,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.6167,0.5923,0.8131,0.7425,0.8988,0.7952,0.7182,0.7441,0.6847,0.7406,0.721,0.8556,0.8076,0.8949,0.9068
199,0,Expert,recommender,73,Combination Sum II,Backtracking,Medium,0.85,True,34.74,0.9,0.7264,0.7,199,1.0,0.85,0.95,0.85,0.85,1.0,1.0,0.75,0.9,0.9,0.85,0.9,1.0,0.75,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.6167,0.5923,0.8131,0.7425,0.8988,0.7952,0.7264,0.7441,0.6847,0.7406,0.721,0.8556,0.8076,0.8949,0.9068
200,0,Expert,recommender,74,Permutations,Backtracking,Medium,0.9,True,20.4,0.95,0.7337,0.7,200,1.0,0.85,0.95,0.85,0.85,1.0,1.0,0.75,0.9,0.95,0.85,0.9,1.0,0.75,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.6167,0.5923,0.8131,0.7425,0.8988,0.7952,0.7337,0.7441,0.6847,0.7406,0.721,0.8556,0.8076,0.8949,0.9068
201,0,Expert,recommender,119,Decode Ways,1DDP,Medium,1.0,True,22.49,1.0,0.8501,0.7,201,1.0,0.85,0.95,0.85,0.85,1.0,1.0,0.75,0.9,0.95,0.85,0.9,1.0,0.75,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.6167,0.5923,0.8131,0.7425,0.8988,0.7952,0.7337,0.7441,0.6847,0.7406,0.721,0.8501,0.8076,0.8949,0.9068
202,0,Expert,recommender,110,Swim in Rising Water,Graph2,Hard,0.75,False,45.49,0.75,0.6689,0.7,202,1.0,0.85,0.95,0.85,0.85,1.0,1.0,0.75,0.9,0.95,0.85,0.9,1.0,0.75,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.6167,0.5923,0.8131,0.7425,0.8988,0.7952,0.7337,0.7441,0.6847,0.7406,0.6689,0.8501,0.8076,0.8949,0.9068
203,0,Expert,recommender,67,Kth Largest Element in an Array,Heap / Priority Queue,Medium,0.9,True,35.89,0.95,0.7957,0.7,203,1.0,0.85,0.95,0.85,0.85,1.0,1.0,0.75,0.95,0.95,0.85,0.9,1.0,0.75,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.6167,0.5923,0.8131,0.7425,0.8988,0.7957,0.7337,0.7441,0.6847,0.7406,0.6689,0.8501,0.8076,0.8949,0.9068
204,0,Expert,recommender,87,Jump Game,Greedy,Medium,0.9,True,19.54,0.95,0.7162,0.7,204,1.0,0.85,0.95,0.85,0.85,1.0,1.0,0.75,0.95,0.95,0.85,0.95,1.0,0.75,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.6167,0.5923,0.8131,0.7425,0.8988,0.7957,0.7337,0.7441,0.7162,0.7406,0.6689,0.8501,0.8076,0.8949,0.9068
205,0,Expert,recommender,33,Minimum Window Substring,Sliding Window,Hard,0.85,False,54.36,0.85,0.575,0.7,205,1.0,0.85,0.95,0.85,0.85,1.0,1.0,0.75,0.95,0.95,0.85,0.95,1.0,0.75,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.575,0.5923,0.8131,0.7425,0.8988,0.7957,0.7337,0.7441,0.7162,0.7406,0.6689,0.8501,0.8076,0.8949,0.9068
206,0,Expert,recommender,25,Find Minimum In Rotated Sorted Array,Binary Search,Medium,0.85,True,25.41,0.9,0.6131,0.7,206,1.0,0.85,0.95,0.85,0.9,1.0,1.0,0.75,0.95,0.95,0.85,0.95,1.0,0.75,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.575,0.6131,0.8131,0.7425,0.8988,0.7957,0.7337,0.7441,0.7162,0.7406,0.6689,0.8501,0.8076,0.8949,0.9068
207,0,Expert,recommender,111,Alien Dictionary,Graph2,Hard,0.75,True,40.37,0.8,0.682,0.7,207,1.0,0.85,0.95,0.85,0.9,1.0,1.0,0.75,0.95,0.95,0.85,0.95,1.0,0.8,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.575,0.6131,0.8131,0.7425,0.8988,0.7957,0.7337,0.7441,0.7162,0.7406,0.682,0.8501,0.8076,0.8949,0.9068
208,0,Expert,recommender,28,Median of Two Sorted Arrays,Binary Search,Hard,0.9,False,54.74,0.9,0.5717,0.7,208,1.0,0.85,0.95,0.85,0.9,1.0,1.0,0.75,0.95,0.95,0.85,0.95,1.0,0.8,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.575,0.5717,0.8131,0.7425,0.8988,0.7957,0.7337,0.7441,0.7162,0.7406,0.682,0.8501,0.8076,0.8949,0.9068
209,0,Expert,recommender,33,Minimum Window Substring,Sliding Window,Hard,0.85,False,55.84,0.85,0.5375,0.7,209,1.0,0.85,0.95,0.85,0.9,1.0,1.0,0.75,0.95,0.95,0.85,0.95,1.0,0.8,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.5375,0.5717,0.8131,0.7425,0.8988,0.7957,0.7337,0.7441,0.7162,0.7406,0.682,0.8501,0.8076,0.8949,0.9068
210,0,Expert,recommender,106,Word Latter,Graph,Hard,1.0,True,44.63,1.0,0.7465,0.7,210,1.0,0.85,0.95,0.85,0.9,1.0,1.0,0.75,0.95,0.95,0.85,0.95,1.0,0.8,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.5375,0.5717,0.8131,0.7425,0.8988,0.7957,0.7337,0.7441,0.7162,0.7465,0.682,0.8501,0.8076,0.8949,0.9068
211,0,Expert,recommender,112,Cheapest Flights in K stops,Graph2,Medium,0.8,True,21.17,0.85,0.6938,0.7,211,1.0,0.85,0.95,0.85,0.9,1.0,1.0,0.75,0.95,0.95,0.85,0.95,1.0,0.85,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.5375,0.5717,0.8131,0.7425,0.8988,0.7957,0.7337,0.7441,0.7162,0.7465,0.6938,0.8501,0.8076,0.8949,0.9068
212,0,Expert,recommender,110,Swim in Rising Water,Graph2,Hard,0.85,False,49.01,0.85,0.6444,0.7,212,1.0,0.85,0.95,0.85,0.9,1.0,1.0,0.75,0.95,0.95,0.85,0.95,1.0,0.85,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.5375,0.5717,0.8131,0.7425,0.8988,0.7957,0.7337,0.7441,0.7162,0.7465,0.6444,0.8501,0.8076,0.8949,0.9068
213,0,Expert,recommender,110,Swim in Rising Water,Graph2,Hard,0.85,False,55.71,0.85,0.6,0.7,213,1.0,0.85,0.95,0.85,0.9,1.0,1.0,0.75,0.95,0.95,0.85,0.95,1.0,0.85,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.5375,0.5717,0.8131,0.7425,0.8988,0.7957,0.7337,0.7441,0.7162,0.7465,0.6,0.8501,0.8076,0.8949,0.9068
214,0,Expert,recommender,33,Minimum Window Substring,Sliding Window,Hard,0.85,True,48.21,0.9,0.5638,0.7,214,1.0,0.85,0.95,0.9,0.9,1.0,1.0,0.75,0.95,0.95,0.85,0.95,1.0,0.85,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.5638,0.5717,0.8131,0.7425,0.8988,0.7957,0.7337,0.7441,0.7162,0.7465,0.6,0.8501,0.8076,0.8949,0.9068
215,0,Expert,recommender,132,Distinct Subsequences,2DDP,Hard,1.0,False,57.65,1.0,0.7469,0.7,215,1.0,0.85,0.95,0.9,0.9,1.0,1.0,0.75,0.95,0.95,0.85,0.95,1.0,0.85,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.5638,0.5717,0.8131,0.7425,0.8988,0.7957,0.7337,0.7441,0.7162,0.7465,0.6,0.8501,0.7469,0.8949,0.9068
216,0,Expert,recommender,82,Non Overlapping Intervals,Intervals,Medium,0.85,False,29.37,0.85,0.7097,0.7,216,1.0,0.85,0.95,0.9,0.9,1.0,1.0,0.75,0.95,0.95,0.85,0.95,1.0,0.85,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.5638,0.5717,0.8131,0.7425,0.8988,0.7957,0.7337,0.7097,0.7162,0.7465,0.6,0.8501,0.7469,0.8949,0.9068
217,0,Expert,recommender,76,Word Search,Backtracking,Medium,0.95,True,15.4,1.0,0.7603,0.7,217,1.0,0.85,0.95,0.9,0.9,1.0,1.0,0.75,0.95,1.0,0.85,0.95,1.0,0.85,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.5638,0.5717,0.8131,0.7425,0.8988,0.7957,0.7603,0.7097,0.7162,0.7465,0.6,0.8501,0.7469,0.8949,0.9068
218,0,Expert,recommender,117,Longest Palindromic Substring,1DDP,Medium,1.0,True,22.57,1.0,0.845,0.7,218,1.0,0.85,0.95,0.9,0.9,1.0,1.0,0.75,0.95,1.0,0.85,0.95,1.0,0.85,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.5638,0.5717,0.8131,0.7425,0.8988,0.7957,0.7603,0.7097,0.7162,0.7465,0.6,0.845,0.7469,0.8949,0.9068
219,0,Expert,recommender,82,Non Overlapping Intervals,Intervals,Medium,0.85,True,28.34,0.9,0.7188,0.7,219,1.0,0.85,0.95,0.9,0.9,1.0,1.0,0.75,0.95,1.0,0.9,0.95,1.0,0.85,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.5638,0.5717,0.8131,0.7425,0.8988,0.7957,0.7603,0.7188,0.7162,0.7465,0.6,0.845,0.7469,0.8949,0.9068
220,0,Expert,recommender,132,Distinct Subsequences,2DDP,Hard,1.0,False,55.35,1.0,0.6922,0.7,220,1.0,0.85,0.95,0.9,0.9,1.0,1.0,0.75,0.95,1.0,0.9,0.95,1.0,0.85,1.0,1.0,0.95,0.95,0.9405,0.6809,0.6884,0.5638,0.5717,0.8131,0.7425,0.8988,0.7957,0.7603,0.7188,0.7162,0.7465,0.6,0.845,0.6922,0.8949,0.9068
221,0,Expert,recommender,146,Happy Number,Math,Easy,0.95,True,11.93,1.0,0.9161,0.7,221,1.0,0.85,0.95,0.9,0.9,1.0,1.0,0.75,0.95,1.0,0.9,0.95,1.0,0.85,1.0,1.0,0.95,1.0,0.9405,0.6809,0.6884,0.5638,0.5717,0.8131,0.7425,0.8988,0.7957,0.7603,0.7188,0.7162,0.7465,0.6,0.845,0.6922,0.8949,0.9161
222,0,Expert,recommender,92,Partition Labels,Greedy,Medium,0.95,True,20.7,1.0,0.7246,0.7,222,1.0,0.85,0.95,0.9,0.9,1.0,1.0,0.75,0.95,1.0,0.9,1.0,1.0,0.85,1.0,1.0,0.95,1.0,0.9405,0.6809,0.6884,0.5638,0.5717,0.8131,0.7425,0.8988,0.7957,0.7603,0.7188,0.7246,0.7465,0.6,0.845,0.6922,0.8949,0.9161
223,0,Expert,recommender,110,Swim in Rising Water,Graph2,Hard,0.85,True,50.53,0.9,0.62,0.7,223,1.0,0.85,0.95,0.9,0.9,1.0,1.0,0.75,0.95,1.0,0.9,1.0,1.0,0.9,1.0,1.0,0.95,1.0,0.9405,0.6809,0.6884,0.5638,0.5717,0.8131,0.7425,0.8988,0.7957,0.7603,0.7188,0.7246,0.7465,0.62,0.845,0.6922,0.8949,0.9161
224,0,Expert,recommender,134,Burst Baloons,2DDP,Hard,1.0,True,32.39,1.0,0.703,0.7,224,1.0,0.85,0.95,0.9,0.9,1.0,1.0,0.75,0.95,1.0,0.9,1.0,1.0,0.9,1.0,1.0,0.95,1.0,0.9405,0.6809,0.6884,0.5638,0.5717,0.8131,0.7425,0.8988,0.7957,0.7603,0.7188,0.7246,0.7465,0.62,0.845,0.703,0.8949,0.9161
225,0,Expert,recommender,79,N-Queens,Backtracking,Hard,1.0,False,40.91,1.0,0.7043,0.7,225,1.0,0.85,0.95,0.9,0.9,1.0,1.0,0.75,0.95,1.0,0.9,1.0,1.0,0.9,1.0,1.0,0.95,1.0,0.9405,0.6809,0.6884,0.5638,0.5717,0.8131,0.7425,0.8988,0.7957,0.7043,0.7188,0.7246,0.7465,0.62,0.845,0.703,0.8949,0.9161
226,0,Expert,recommender,79,N-Queens,Backtracking,Hard,1.0,True,39.85,1.0,0.7139,0.7,226,1.0,0.85,0.95,0.9,0.9,1.0,1.0,0.75,0.95,1.0,0.9,1.0,1.0,0.9,1.0,1.0,0.95,1.0,0.9405,0.6809,0.6884,0.5638,0.5717,0.8131,0.7425,0.8988,0.7957,0.7139,0.7188,0.7246,0.7465,0.62,0.845,0.703,0.8949,0.9161
227,0,Expert,recommender,132,Distinct Subsequences,2DDP,Hard,1.0,False,40.62,1.0,0.6527,0.7,227,1.0,0.85,0.95,0.9,0.9,1.0,1.0,0.75,0.95,1.0,0.9,1.0,1.0,0.9,1.0,1.0,0.95,1.0,0.9405,0.6809,0.6884,0.5638,0.5717,0.8131,0.7425,0.8988,0.7957,0.7139,0.7188,0.7246,0.7465,0.62,0.845,0.6527,0.8949,0.9161
228,0,Expert,recommender,115,House Robber,1DDP,Medium,1.0,True,16.17,1.0,0.8605,0.7,228,1.0,0.85,0.95,0.9,0.9,1.0,1.0,0.75,0.95,1.0,0.9,1.0,1.0,0.9,1.0,1.0,0.95,1.0,0.9405,0.6809,0.6884,0.5638,0.5717,0.8131,0.7425,0.8988,0.7957,0.7139,0.7188,0.7246,0.7465,0.62,0.8605,0.6527,0.8949,0.9161
229,0,Expert,recommender,132,Distinct Subsequences,2DDP,Hard,1.0,True,50.85,1.0,0.6674,0.7,229,1.0,0.85,0.95,0.9,0.9,1.0,1.0,0.75,0.95,1.0,0.9,1.0,1.0,0.9,1.0,1.0,0.95,1.0,0.9405,0.6809,0.6884,0.5638,0.5717,0.8131,0.7425,0.8988,0.7957,0.7139,0.7188,0.7246,0.7465,0.62,0.8605,0.6674,0.8949,0.9161
230,0,Expert,recommender,28,Median of Two Sorted Arrays,Binary Search,Hard,0.9,True,53.55,0.95,0.5946,0.7,230,1.0,0.85,0.95,0.9,0.95,1.0,1.0,0.75,0.95,1.0,0.9,1.0,1.0,0.9,1.0,1.0,0.95,1.0,0.9405,0.6809,0.6884,0.5638,0.5946,0.8131,0.7425,0.8988,0.7957,0.7139,0.7188,0.7246,0.7465,0.62,0.8605,0.6674,0.8949,0.9161
