step,agent_id,agent_profile,agent_type,problem_id,problem_title,problem_category,problem_difficulty,agent_skill_before,solved,time_taken,agent_skill_after,recommender_reward,interleaving_factor,total_attempts_recommender,agent_skill_Arrays_and_Hashing,agent_skill_Two_Pointers,agent_skill_Stack,agent_skill_Sliding_Window,agent_skill_Binary_Search,agent_skill_Linked_List,agent_skill_Tree,agent_skill_Tries,agent_skill_Heap_/_Priority_Queue,agent_skill_Backtracking,agent_skill_Intervals,agent_skill_Greedy,agent_skill_Graph,agent_skill_Graph2,agent_skill_1DDP,agent_skill_2DDP,agent_skill_Bit_Manipulation,agent_skill_Math,recommender_reward_Arrays_and_Hashing,recommender_reward_Two_Pointers,recommender_reward_Stack,recommender_reward_Sliding_Window,recommender_reward_Binary_Search,recommender_reward_Linked_List,recommender_reward_Tree,recommender_reward_Tries,recommender_reward_Heap_/_Priority_Queue,recommender_reward_Backtracking,recommender_reward_Intervals,recommender_reward_Greedy,recommender_reward_Graph,recommender_reward_Graph2,recommender_reward_1DDP,recommender_reward_2DDP,recommender_reward_Bit_Manipulation,recommender_reward_Math
284,0,Beginner,recommender,113,Climbing Stairs,1DDP,Easy,0.15,False,18.35,0.15,0.5573,0.7,284,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.15,0.1,0.4953,0.2848,0.2972,0.3249,0.3087,0.4673,0.3924,0.3295,0.5455,0.5699,0.868,0.6689,0.6252,0.92,0.5573,0.6689,0.6615,0.6724
285,0,Beginner,recommender,95,Max Area of Island,Graph,Medium,0.1,False,43.29,0.1,0.5826,0.7,285,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.15,0.1,0.4953,0.2848,0.2972,0.3249,0.3087,0.4673,0.3924,0.3295,0.5455,0.5699,0.868,0.6689,0.5826,0.92,0.5573,0.6689,0.6615,0.6724
286,0,Beginner,recommender,129,Target Sum,2DDP,Medium,0.15,False,40.29,0.15,0.622,0.7,286,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.15,0.1,0.4953,0.2848,0.2972,0.3249,0.3087,0.4673,0.3924,0.3295,0.5455,0.5699,0.868,0.6689,0.5826,0.92,0.5573,0.622,0.6615,0.6724
287,0,Beginner,recommender,70,Find Median From Data Stream,Heap / Priority Queue,Hard,0.1,False,56.45,0.1,0.5109,0.7,287,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.15,0.1,0.4953,0.2848,0.2972,0.3249,0.3087,0.4673,0.3924,0.3295,0.5109,0.5699,0.868,0.6689,0.5826,0.92,0.5573,0.622,0.6615,0.6724
288,0,Beginner,recommender,104,Number of Connected Components in Undirected Graph,Graph,Medium,0.1,False,37.59,0.1,0.5444,0.7,288,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.15,0.1,0.4953,0.2848,0.2972,0.3249,0.3087,0.4673,0.3924,0.3295,0.5109,0.5699,0.868,0.6689,0.5444,0.92,0.5573,0.622,0.6615,0.6724
289,0,Beginner,recommender,104,Number of Connected Components in Undirected Graph,Graph,Medium,0.1,False,40.38,0.1,0.5099,0.7,289,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.15,0.1,0.4953,0.2848,0.2972,0.3249,0.3087,0.4673,0.3924,0.3295,0.5109,0.5699,0.868,0.6689,0.5099,0.92,0.5573,0.622,0.6615,0.6724
290,0,Beginner,recommender,113,Climbing Stairs,1DDP,Easy,0.15,False,18.96,0.15,0.5415,0.7,290,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.15,0.1,0.4953,0.2848,0.2972,0.3249,0.3087,0.4673,0.3924,0.3295,0.5109,0.5699,0.868,0.6689,0.5099,0.92,0.5415,0.622,0.6615,0.6724
291,0,Beginner,recommender,136,Single Number,Bit Manipulation,Easy,0.15,True,13.26,0.2,0.6954,0.7,291,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2848,0.2972,0.3249,0.3087,0.4673,0.3924,0.3295,0.5109,0.5699,0.868,0.6689,0.5099,0.92,0.5415,0.622,0.6954,0.6724
292,0,Beginner,recommender,73,Combination Sum II,Backtracking,Medium,0.15,False,46.18,0.15,0.5329,0.7,292,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2848,0.2972,0.3249,0.3087,0.4673,0.3924,0.3295,0.5109,0.5329,0.868,0.6689,0.5099,0.92,0.5415,0.622,0.6954,0.6724
293,0,Beginner,recommender,141,Sum of Two Integers,Bit Manipulation,Medium,0.2,False,41.95,0.2,0.6458,0.7,293,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2848,0.2972,0.3249,0.3087,0.4673,0.3924,0.3295,0.5109,0.5329,0.868,0.6689,0.5099,0.92,0.5415,0.622,0.6458,0.6724
294,0,Beginner,recommender,149,Multiply Strings,Math,Medium,0.1,False,43.66,0.1,0.6252,0.7,294,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2848,0.2972,0.3249,0.3087,0.4673,0.3924,0.3295,0.5109,0.5329,0.868,0.6689,0.5099,0.92,0.5415,0.622,0.6458,0.6252
295,0,Beginner,recommender,107,Network Delay Time,Graph2,Medium,0.1,False,43.01,0.1,0.848,0.7,295,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2848,0.2972,0.3249,0.3087,0.4673,0.3924,0.3295,0.5109,0.5329,0.868,0.6689,0.5099,0.848,0.5415,0.622,0.6458,0.6252
296,0,Beginner,recommender,134,Burst Baloons,2DDP,Hard,0.15,False,60,0.15,0.5798,0.7,296,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2848,0.2972,0.3249,0.3087,0.4673,0.3924,0.3295,0.5109,0.5329,0.868,0.6689,0.5099,0.848,0.5415,0.5798,0.6458,0.6252
297,0,Beginner,recommender,149,Multiply Strings,Math,Medium,0.1,False,42.24,0.1,0.5826,0.7,297,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2848,0.2972,0.3249,0.3087,0.4673,0.3924,0.3295,0.5109,0.5329,0.868,0.6689,0.5099,0.848,0.5415,0.5798,0.6458,0.5826
298,0,Beginner,recommender,131,Longest Increasing Path in a Matrix,2DDP,Hard,0.15,False,60,0.15,0.5418,0.7,298,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2848,0.2972,0.3249,0.3087,0.4673,0.3924,0.3295,0.5109,0.5329,0.868,0.6689,0.5099,0.848,0.5415,0.5418,0.6458,0.5826
299,0,Beginner,recommender,69,Design Twitter,Heap / Priority Queue,Medium,0.1,False,43.16,0.1,0.4799,0.7,299,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2848,0.2972,0.3249,0.3087,0.4673,0.3924,0.3295,0.4799,0.5329,0.868,0.6689,0.5099,0.848,0.5415,0.5418,0.6458,0.5826
300,0,Beginner,recommender,32,Permutation in String,Sliding Window,Medium,0.25,False,47.54,0.25,0.3124,0.7,300,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2848,0.2972,0.3124,0.3087,0.4673,0.3924,0.3295,0.4799,0.5329,0.868,0.6689,0.5099,0.848,0.5415,0.5418,0.6458,0.5826
301,0,Beginner,recommender,104,Number of Connected Components in Undirected Graph,Graph,Medium,0.1,False,44.41,0.1,0.4789,0.7,301,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2848,0.2972,0.3124,0.3087,0.4673,0.3924,0.3295,0.4799,0.5329,0.868,0.6689,0.4789,0.848,0.5415,0.5418,0.6458,0.5826
302,0,Beginner,recommender,143,Rotate Image,Math,Medium,0.1,False,43.0,0.1,0.5444,0.7,302,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2848,0.2972,0.3124,0.3087,0.4673,0.3924,0.3295,0.4799,0.5329,0.868,0.6689,0.4789,0.848,0.5415,0.5418,0.6458,0.5444
303,0,Beginner,recommender,110,Swim in Rising Water,Graph2,Hard,0.1,False,59.67,0.1,0.7832,0.7,303,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2848,0.2972,0.3124,0.3087,0.4673,0.3924,0.3295,0.4799,0.5329,0.868,0.6689,0.4789,0.7832,0.5415,0.5418,0.6458,0.5444
304,0,Beginner,recommender,129,Target Sum,2DDP,Medium,0.15,False,43.52,0.15,0.5076,0.7,304,0.55,0.15,0.2,0.25,0.4,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2848,0.2972,0.3124,0.3087,0.4673,0.3924,0.3295,0.4799,0.5329,0.868,0.6689,0.4789,0.7832,0.5415,0.5076,0.6458,0.5444
305,0,Beginner,recommender,28,Median of Two Sorted Arrays,Binary Search,Hard,0.4,True,37.19,0.45,0.3579,0.7,305,0.55,0.15,0.2,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2848,0.2972,0.3124,0.3579,0.4673,0.3924,0.3295,0.4799,0.5329,0.868,0.6689,0.4789,0.7832,0.5415,0.5076,0.6458,0.5444
306,0,Beginner,recommender,75,Subsets II,Backtracking,Medium,0.15,False,44.1,0.15,0.4996,0.7,306,0.55,0.15,0.2,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2848,0.2972,0.3124,0.3579,0.4673,0.3924,0.3295,0.4799,0.4996,0.868,0.6689,0.4789,0.7832,0.5415,0.5076,0.6458,0.5444
307,0,Beginner,recommender,11,Two Sum II - Input Array Is Sorted,Two Pointers,Medium,0.15,False,37.76,0.15,0.2763,0.7,307,0.55,0.15,0.2,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2763,0.2972,0.3124,0.3579,0.4673,0.3924,0.3295,0.4799,0.4996,0.868,0.6689,0.4789,0.7832,0.5415,0.5076,0.6458,0.5444
308,0,Beginner,recommender,11,Two Sum II - Input Array Is Sorted,Two Pointers,Medium,0.15,False,37.56,0.15,0.2687,0.7,308,0.55,0.15,0.2,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2687,0.2972,0.3124,0.3579,0.4673,0.3924,0.3295,0.4799,0.4996,0.868,0.6689,0.4789,0.7832,0.5415,0.5076,0.6458,0.5444
309,0,Beginner,recommender,88,Jump Game II,Greedy,Medium,0.15,False,46.31,0.15,0.622,0.7,309,0.55,0.15,0.2,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2687,0.2972,0.3124,0.3579,0.4673,0.3924,0.3295,0.4799,0.4996,0.868,0.622,0.4789,0.7832,0.5415,0.5076,0.6458,0.5444
310,0,Beginner,recommender,104,Number of Connected Components in Undirected Graph,Graph,Medium,0.1,False,39.53,0.1,0.451,0.7,310,0.55,0.15,0.2,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.2,0.1,0.4953,0.2687,0.2972,0.3124,0.3579,0.4673,0.3924,0.3295,0.4799,0.4996,0.868,0.622,0.451,0.7832,0.5415,0.5076,0.6458,0.5444
311,0,Beginner,recommender,138,Counting Bits,Bit Manipulation,Easy,0.2,True,17.6,0.25,0.6812,0.7,311,0.55,0.15,0.2,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.25,0.1,0.4953,0.2687,0.2972,0.3124,0.3579,0.4673,0.3924,0.3295,0.4799,0.4996,0.868,0.622,0.451,0.7832,0.5415,0.5076,0.6812,0.5444
312,0,Beginner,recommender,103,Graph Valid Tree,Graph,Medium,0.1,False,41.97,0.1,0.4259,0.7,312,0.55,0.15,0.2,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.25,0.1,0.4953,0.2687,0.2972,0.3124,0.3579,0.4673,0.3924,0.3295,0.4799,0.4996,0.868,0.622,0.4259,0.7832,0.5415,0.5076,0.6812,0.5444
313,0,Beginner,recommender,18,Generate Parenthesis,Stack,Medium,0.2,False,40.44,0.2,0.2875,0.7,313,0.55,0.15,0.2,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.25,0.1,0.4953,0.2687,0.2875,0.3124,0.3579,0.4673,0.3924,0.3295,0.4799,0.4996,0.868,0.622,0.4259,0.7832,0.5415,0.5076,0.6812,0.5444
314,0,Beginner,recommender,148,"Pow x, n",Math,Medium,0.1,False,44.01,0.1,0.5099,0.7,314,0.55,0.15,0.2,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.25,0.1,0.4953,0.2687,0.2875,0.3124,0.3579,0.4673,0.3924,0.3295,0.4799,0.4996,0.868,0.622,0.4259,0.7832,0.5415,0.5076,0.6812,0.5099
315,0,Beginner,recommender,79,N-Queens,Backtracking,Hard,0.15,False,57.39,0.15,0.4697,0.7,315,0.55,0.15,0.2,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.25,0.1,0.4953,0.2687,0.2875,0.3124,0.3579,0.4673,0.3924,0.3295,0.4799,0.4697,0.868,0.622,0.4259,0.7832,0.5415,0.5076,0.6812,0.5099
316,0,Beginner,recommender,65,Last Stone Weight,Heap / Priority Queue,Easy,0.1,False,15.42,0.1,0.4719,0.7,316,0.55,0.15,0.2,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.25,0.1,0.4953,0.2687,0.2875,0.3124,0.3579,0.4673,0.3924,0.3295,0.4719,0.4697,0.868,0.622,0.4259,0.7832,0.5415,0.5076,0.6812,0.5099
317,0,Beginner,recommender,123,Longest Increasing Subsequence,1DDP,Medium,0.15,False,38.75,0.15,0.5074,0.7,317,0.55,0.15,0.2,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.25,0.1,0.4953,0.2687,0.2875,0.3124,0.3579,0.4673,0.3924,0.3295,0.4719,0.4697,0.868,0.622,0.4259,0.7832,0.5074,0.5076,0.6812,0.5099
318,0,Beginner,recommender,20,Car Fleet,Stack,Medium,0.2,True,29.19,0.25,0.3388,0.7,318,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.25,0.1,0.4953,0.2687,0.3388,0.3124,0.3579,0.4673,0.3924,0.3295,0.4719,0.4697,0.868,0.622,0.4259,0.7832,0.5074,0.5076,0.6812,0.5099
319,0,Beginner,recommender,104,Number of Connected Components in Undirected Graph,Graph,Medium,0.1,False,45.76,0.1,0.4033,0.7,319,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.25,0.1,0.4953,0.2687,0.3388,0.3124,0.3579,0.4673,0.3924,0.3295,0.4719,0.4697,0.868,0.622,0.4033,0.7832,0.5074,0.5076,0.6812,0.5099
320,0,Beginner,recommender,74,Permutations,Backtracking,Medium,0.15,False,38.36,0.15,0.4427,0.7,320,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.25,0.1,0.4953,0.2687,0.3388,0.3124,0.3579,0.4673,0.3924,0.3295,0.4719,0.4427,0.868,0.622,0.4033,0.7832,0.5074,0.5076,0.6812,0.5099
321,0,Beginner,recommender,130,Interleaving String,2DDP,Medium,0.15,False,46.16,0.15,0.4769,0.7,321,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.1,0.1,0.15,0.15,0.25,0.1,0.4953,0.2687,0.3388,0.3124,0.3579,0.4673,0.3924,0.3295,0.4719,0.4427,0.868,0.622,0.4033,0.7832,0.5074,0.4769,0.6812,0.5099
322,0,Beginner,recommender,97,Walls and Gates,Graph,Medium,0.1,True,26.19,0.15,0.443,0.7,322,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2687,0.3388,0.3124,0.3579,0.4673,0.3924,0.3295,0.4719,0.4427,0.868,0.622,0.443,0.7832,0.5074,0.4769,0.6812,0.5099
323,0,Beginner,recommender,85,Minimum interval to include each query,Intervals,Hard,0.1,False,60,0.1,0.8012,0.7,323,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2687,0.3388,0.3124,0.3579,0.4673,0.3924,0.3295,0.4719,0.4427,0.8012,0.622,0.443,0.7832,0.5074,0.4769,0.6812,0.5099
324,0,Beginner,recommender,142,Reverse Integer,Bit Manipulation,Medium,0.25,False,37.18,0.25,0.6331,0.7,324,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2687,0.3388,0.3124,0.3579,0.4673,0.3924,0.3295,0.4719,0.4427,0.8012,0.622,0.443,0.7832,0.5074,0.4769,0.6331,0.5099
325,0,Beginner,recommender,81,Merge Intervals,Intervals,Medium,0.1,False,37.62,0.1,0.7411,0.7,325,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2687,0.3388,0.3124,0.3579,0.4673,0.3924,0.3295,0.4719,0.4427,0.7411,0.622,0.443,0.7832,0.5074,0.4769,0.6331,0.5099
326,0,Beginner,recommender,19,Daily Temperatures,Stack,Medium,0.25,False,44.87,0.25,0.3249,0.7,326,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2687,0.3249,0.3124,0.3579,0.4673,0.3924,0.3295,0.4719,0.4427,0.7411,0.622,0.443,0.7832,0.5074,0.4769,0.6331,0.5099
327,0,Beginner,recommender,80,Insert Interval,Intervals,Medium,0.1,False,45.52,0.1,0.687,0.7,327,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2687,0.3249,0.3124,0.3579,0.4673,0.3924,0.3295,0.4719,0.4427,0.687,0.622,0.443,0.7832,0.5074,0.4769,0.6331,0.5099
328,0,Beginner,recommender,13,Container With Most Water,Two Pointers,Medium,0.15,False,42.67,0.15,0.2618,0.7,328,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2618,0.3249,0.3124,0.3579,0.4673,0.3924,0.3295,0.4719,0.4427,0.687,0.622,0.443,0.7832,0.5074,0.4769,0.6331,0.5099
329,0,Beginner,recommender,115,House Robber,1DDP,Medium,0.15,False,40.86,0.15,0.4766,0.7,329,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2618,0.3249,0.3124,0.3579,0.4673,0.3924,0.3295,0.4719,0.4427,0.687,0.622,0.443,0.7832,0.4766,0.4769,0.6331,0.5099
330,0,Beginner,recommender,80,Insert Interval,Intervals,Medium,0.1,False,43.04,0.1,0.6383,0.7,330,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2618,0.3249,0.3124,0.3579,0.4673,0.3924,0.3295,0.4719,0.4427,0.6383,0.622,0.443,0.7832,0.4766,0.4769,0.6331,0.5099
331,0,Beginner,recommender,112,Cheapest Flights in K stops,Graph2,Medium,0.1,False,43.87,0.1,0.7249,0.7,331,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2618,0.3249,0.3124,0.3579,0.4673,0.3924,0.3295,0.4719,0.4427,0.6383,0.622,0.443,0.7249,0.4766,0.4769,0.6331,0.5099
332,0,Beginner,recommender,63,Word Search II,Tries,Hard,0.2,False,54.86,0.2,0.3165,0.7,332,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2618,0.3249,0.3124,0.3579,0.4673,0.3924,0.3165,0.4719,0.4427,0.6383,0.622,0.443,0.7249,0.4766,0.4769,0.6331,0.5099
333,0,Beginner,recommender,110,Swim in Rising Water,Graph2,Hard,0.1,False,56.42,0.1,0.6724,0.7,333,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2618,0.3249,0.3124,0.3579,0.4673,0.3924,0.3165,0.4719,0.4427,0.6383,0.622,0.443,0.6724,0.4766,0.4769,0.6331,0.5099
334,0,Beginner,recommender,94,Number of Islands,Graph,Medium,0.15,False,46.94,0.15,0.4187,0.7,334,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2618,0.3249,0.3124,0.3579,0.4673,0.3924,0.3165,0.4719,0.4427,0.6383,0.622,0.4187,0.6724,0.4766,0.4769,0.6331,0.5099
335,0,Beginner,recommender,11,Two Sum II - Input Array Is Sorted,Two Pointers,Medium,0.15,False,42.32,0.15,0.2556,0.7,335,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2556,0.3249,0.3124,0.3579,0.4673,0.3924,0.3165,0.4719,0.4427,0.6383,0.622,0.4187,0.6724,0.4766,0.4769,0.6331,0.5099
336,0,Beginner,recommender,143,Rotate Image,Math,Medium,0.1,False,36.76,0.1,0.4789,0.7,336,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2556,0.3249,0.3124,0.3579,0.4673,0.3924,0.3165,0.4719,0.4427,0.6383,0.622,0.4187,0.6724,0.4766,0.4769,0.6331,0.4789
337,0,Beginner,recommender,130,Interleaving String,2DDP,Medium,0.15,False,45.58,0.15,0.4492,0.7,337,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2556,0.3249,0.3124,0.3579,0.4673,0.3924,0.3165,0.4719,0.4427,0.6383,0.622,0.4187,0.6724,0.4766,0.4492,0.6331,0.4789
338,0,Beginner,recommender,115,House Robber,1DDP,Medium,0.15,False,39.4,0.15,0.449,0.7,338,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2556,0.3249,0.3124,0.3579,0.4673,0.3924,0.3165,0.4719,0.4427,0.6383,0.622,0.4187,0.6724,0.449,0.4492,0.6331,0.4789
339,0,Beginner,recommender,12,3Sum,Two Pointers,Medium,0.15,False,37.84,0.15,0.2501,0.7,339,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2501,0.3249,0.3124,0.3579,0.4673,0.3924,0.3165,0.4719,0.4427,0.6383,0.622,0.4187,0.6724,0.449,0.4492,0.6331,0.4789
340,0,Beginner,recommender,94,Number of Islands,Graph,Medium,0.15,False,46.31,0.15,0.3968,0.7,340,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2501,0.3249,0.3124,0.3579,0.4673,0.3924,0.3165,0.4719,0.4427,0.6383,0.622,0.3968,0.6724,0.449,0.4492,0.6331,0.4789
341,0,Beginner,recommender,90,Hand of Straights,Greedy,Medium,0.15,False,39.18,0.15,0.5798,0.7,341,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2501,0.3249,0.3124,0.3579,0.4673,0.3924,0.3165,0.4719,0.4427,0.6383,0.5798,0.3968,0.6724,0.449,0.4492,0.6331,0.4789
342,0,Beginner,recommender,98,Rotting Oranges,Graph,Medium,0.15,False,45.67,0.15,0.3772,0.7,342,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2501,0.3249,0.3124,0.3579,0.4673,0.3924,0.3165,0.4719,0.4427,0.6383,0.5798,0.3772,0.6724,0.449,0.4492,0.6331,0.4789
343,0,Beginner,recommender,18,Generate Parenthesis,Stack,Medium,0.25,False,38.71,0.25,0.3124,0.7,343,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2501,0.3124,0.3124,0.3579,0.4673,0.3924,0.3165,0.4719,0.4427,0.6383,0.5798,0.3772,0.6724,0.449,0.4492,0.6331,0.4789
344,0,Beginner,recommender,148,"Pow x, n",Math,Medium,0.1,False,47.49,0.1,0.451,0.7,344,0.55,0.15,0.25,0.25,0.45,0.65,0.85,0.2,0.1,0.15,0.1,0.15,0.15,0.1,0.15,0.15,0.25,0.1,0.4953,0.2501,0.3124,0.3124,0.3579,0.4673,0.3924,0.3165,0.4719,0.4427,0.6383,0.5798,0.3772,0.6724,0.449,0.4492,0.6331,0.451
