step,agent_id,agent_profile,agent_type,problem_id,problem_title,problem_category,problem_difficulty,agent_skill_before,solved,time_taken,agent_skill_after,recommender_reward,interleaving_factor,total_attempts_recommender,agent_skill_Arrays_and_Hashing,agent_skill_Two_Pointers,agent_skill_Stack,agent_skill_Sliding_Window,agent_skill_Binary_Search,agent_skill_Linked_List,agent_skill_Tree,agent_skill_Tries,agent_skill_Heap_/_Priority_Queue,agent_skill_Backtracking,agent_skill_Intervals,agent_skill_Greedy,agent_skill_Graph,agent_skill_Graph2,agent_skill_1DDP,agent_skill_2DDP,agent_skill_Bit_Manipulation,agent_skill_Math,recommender_reward_Arrays_and_Hashing,recommender_reward_Two_Pointers,recommender_reward_Stack,recommender_reward_Sliding_Window,recommender_reward_Binary_Search,recommender_reward_Linked_List,recommender_reward_Tree,recommender_reward_Tries,recommender_reward_Heap_/_Priority_Queue,recommender_reward_Backtracking,recommender_reward_Intervals,recommender_reward_Greedy,recommender_reward_Graph,recommender_reward_Graph2,recommender_reward_1DDP,recommender_reward_2DDP,recommender_reward_Bit_Manipulation,recommender_reward_Math
151,0,Beginner,random_baseline,129,Target Sum,2DDP,Medium,0.1,False,37.37,0.1,0.6896,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
152,0,Beginner,random_baseline,55,Count Good Nodes in Binary Tree,Tree,Medium,0.2,False,36.46,0.2,0.8378,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
153,0,Beginner,random_baseline,22,Binary Search,Binary Search,Easy,0.1,False,18.84,0.1,0.8653,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
154,0,Beginner,random_baseline,48,Diameter of Binary Tree,Tree,Easy,0.2,False,17.11,0.2,0.8378,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
155,0,Beginner,random_baseline,20,Car Fleet,Stack,Medium,0.15,False,42.33,0.15,0.8696,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
156,0,Beginner,random_baseline,61,Implement Trie,Tries,Medium,0.1,False,43.83,0.1,0.8315,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
157,0,Beginner,random_baseline,131,Longest Increasing Path in a Matrix,2DDP,Hard,0.1,False,60,0.1,0.6896,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
158,0,Beginner,random_baseline,116,House Robber II,1DDP,Medium,0.15,False,39.33,0.15,0.9094,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
159,0,Beginner,random_baseline,101,Course Schedule,Graph,Medium,0.1,False,47.14,0.1,0.7694,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
160,0,Beginner,random_baseline,5,Top K Frequent Elements,Arrays and Hashing,Medium,0.1,False,42.57,0.1,0.9137,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
161,0,Beginner,random_baseline,123,Longest Increasing Subsequence,1DDP,Medium,0.15,False,43.99,0.15,0.9094,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
162,0,Beginner,random_baseline,75,Subsets II,Backtracking,Medium,0.1,False,47.36,0.1,0.8372,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
163,0,Beginner,random_baseline,119,Decode Ways,1DDP,Medium,0.15,False,41.36,0.15,0.9094,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
164,0,Beginner,random_baseline,102,Course Schedule II,Graph,Medium,0.1,False,45.71,0.1,0.7694,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
165,0,Beginner,random_baseline,98,Rotting Oranges,Graph,Medium,0.1,False,38.73,0.1,0.7694,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
166,0,Beginner,random_baseline,42,Find the Duplicate Number,Linked List,Medium,0.35,False,37.67,0.35,0.7982,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
167,0,Beginner,random_baseline,148,"Pow x, n",Math,Medium,0.35,False,41.97,0.35,0.8151,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
168,0,Beginner,random_baseline,129,Target Sum,2DDP,Medium,0.1,False,47.88,0.1,0.6896,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
169,0,Beginner,random_baseline,10,Valid Palindrome,Two Pointers,Easy,0.1,False,19.4,0.1,0.8009,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
170,0,Beginner,random_baseline,122,Word Break,1DDP,Medium,0.15,False,39.91,0.15,0.9094,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
171,0,Beginner,random_baseline,64,Kth Largest Element in A Stream,Heap / Priority Queue,Easy,0.1,False,19.47,0.1,0.8081,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
172,0,Beginner,random_baseline,130,Interleaving String,2DDP,Medium,0.1,False,40.7,0.1,0.6896,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
173,0,Beginner,random_baseline,130,Interleaving String,2DDP,Medium,0.1,False,44.53,0.1,0.6896,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.2,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
174,0,Beginner,random_baseline,55,Count Good Nodes in Binary Tree,Tree,Medium,0.2,True,35.55,0.25,0.8378,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.25,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
175,0,Beginner,random_baseline,109,Min Cost to Connect All Points,Graph2,Medium,0.1,False,36.47,0.1,0.7109,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.25,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
176,0,Beginner,random_baseline,62,Design Add and Search Word Data Structure,Tries,Medium,0.1,False,44.58,0.1,0.8315,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.25,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
177,0,Beginner,random_baseline,50,Same Tree,Tree,Easy,0.25,False,13.8,0.25,0.8378,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.25,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
178,0,Beginner,random_baseline,75,Subsets II,Backtracking,Medium,0.1,False,41.29,0.1,0.8372,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.25,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
179,0,Beginner,random_baseline,89,Gas Station,Greedy,Medium,0.15,False,41.21,0.15,0.805,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.25,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
180,0,Beginner,random_baseline,71,Subsets,Backtracking,Medium,0.1,False,43.29,0.1,0.8372,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.25,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
181,0,Beginner,random_baseline,94,Number of Islands,Graph,Medium,0.1,False,42.56,0.1,0.7694,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.25,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
182,0,Beginner,random_baseline,69,Design Twitter,Heap / Priority Queue,Medium,0.1,False,44.34,0.1,0.8081,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.25,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
183,0,Beginner,random_baseline,5,Top K Frequent Elements,Arrays and Hashing,Medium,0.1,False,41.08,0.1,0.9137,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.25,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
184,0,Beginner,random_baseline,92,Partition Labels,Greedy,Medium,0.15,False,43.87,0.15,0.805,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.25,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
185,0,Beginner,random_baseline,108,Reconstruct Itinerary,Graph2,Hard,0.1,False,60,0.1,0.7109,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.25,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
186,0,Beginner,random_baseline,85,Minimum interval to include each query,Intervals,Hard,0.15,False,60,0.15,0.9069,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.25,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
187,0,Beginner,random_baseline,22,Binary Search,Binary Search,Easy,0.1,False,20.49,0.1,0.8653,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.25,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
188,0,Beginner,random_baseline,109,Min Cost to Connect All Points,Graph2,Medium,0.1,False,43.92,0.1,0.7109,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.25,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
189,0,Beginner,random_baseline,120,Coin Change,1DDP,Medium,0.15,False,39.07,0.15,0.9094,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.25,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
190,0,Beginner,random_baseline,83,Meeting Rooms,Intervals,Easy,0.15,False,17.76,0.15,0.9069,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.25,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
191,0,Beginner,random_baseline,47,Maximum Depth of Binary Tree,Tree,Easy,0.25,True,12.06,0.3,0.8378,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
192,0,Beginner,random_baseline,116,House Robber II,1DDP,Medium,0.15,False,40.6,0.15,0.9094,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
193,0,Beginner,random_baseline,25,Find Minimum In Rotated Sorted Array,Binary Search,Medium,0.1,False,45.34,0.1,0.8653,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
194,0,Beginner,random_baseline,40,Copy List With Random Pointer,Linked List,Medium,0.35,False,44.05,0.35,0.7982,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
195,0,Beginner,random_baseline,148,"Pow x, n",Math,Medium,0.35,False,37.37,0.35,0.8151,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
196,0,Beginner,random_baseline,23,Search A 2D Matrix,Binary Search,Medium,0.1,False,43.61,0.1,0.8653,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
197,0,Beginner,random_baseline,105,Redundant Connection,Graph,Medium,0.1,False,36.19,0.1,0.7694,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
198,0,Beginner,random_baseline,110,Swim in Rising Water,Graph2,Hard,0.1,False,60,0.1,0.7109,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
199,0,Beginner,random_baseline,87,Jump Game,Greedy,Medium,0.15,False,42.32,0.15,0.805,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
200,0,Beginner,random_baseline,103,Graph Valid Tree,Graph,Medium,0.1,False,44.26,0.1,0.7694,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
201,0,Beginner,random_baseline,104,Number of Connected Components in Undirected Graph,Graph,Medium,0.1,False,39.15,0.1,0.7694,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
202,0,Beginner,random_baseline,81,Merge Intervals,Intervals,Medium,0.15,False,46.85,0.15,0.9069,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
203,0,Beginner,random_baseline,4,Group Anagrams,Arrays and Hashing,Medium,0.1,False,41.84,0.1,0.9137,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
204,0,Beginner,random_baseline,23,Search A 2D Matrix,Binary Search,Medium,0.1,False,47.27,0.1,0.8653,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
205,0,Beginner,random_baseline,31,Longest Repeating Character Replacement,Sliding Window,Medium,0.1,False,44.22,0.1,0.6896,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
206,0,Beginner,random_baseline,53,Binary Tree Level Order Traversal,Tree,Medium,0.3,False,27.69,0.3,0.8378,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
207,0,Beginner,random_baseline,33,Minimum Window Substring,Sliding Window,Hard,0.1,False,60,0.1,0.6896,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
208,0,Beginner,random_baseline,25,Find Minimum In Rotated Sorted Array,Binary Search,Medium,0.1,False,39.66,0.1,0.8653,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
209,0,Beginner,random_baseline,56,Validate BST,Tree,Medium,0.3,False,32.67,0.3,0.8378,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
210,0,Beginner,random_baseline,102,Course Schedule II,Graph,Medium,0.1,False,46.66,0.1,0.7694,0.7,1000,0.1,0.1,0.15,0.1,0.1,0.35,0.3,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.15,0.1,0.3,0.35,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
