step,agent_id,agent_profile,agent_type,problem_id,problem_title,problem_category,problem_difficulty,agent_skill_before,solved,time_taken,agent_skill_after,recommender_reward,interleaving_factor,total_attempts_recommender,agent_skill_Arrays_and_Hashing,agent_skill_Two_Pointers,agent_skill_Stack,agent_skill_Sliding_Window,agent_skill_Binary_Search,agent_skill_Linked_List,agent_skill_Tree,agent_skill_Tries,agent_skill_Heap_/_Priority_Queue,agent_skill_Backtracking,agent_skill_Intervals,agent_skill_Greedy,agent_skill_Graph,agent_skill_Graph2,agent_skill_1DDP,agent_skill_2DDP,agent_skill_Bit_Manipulation,agent_skill_Math,recommender_reward_Arrays_and_Hashing,recommender_reward_Two_Pointers,recommender_reward_Stack,recommender_reward_Sliding_Window,recommender_reward_Binary_Search,recommender_reward_Linked_List,recommender_reward_Tree,recommender_reward_Tries,recommender_reward_Heap_/_Priority_Queue,recommender_reward_Backtracking,recommender_reward_Intervals,recommender_reward_Greedy,recommender_reward_Graph,recommender_reward_Graph2,recommender_reward_1DDP,recommender_reward_2DDP,recommender_reward_Bit_Manipulation,recommender_reward_Math
283,0,Moderate,recommender,88,Jump Game II,Greedy,Medium,0.5,False,28.39,0.5,0.5371,0.7,283,0.8,0.6,0.55,0.65,0.65,0.9,1.0,0.5,0.6,0.55,0.5,0.5,0.8,0.4,0.9,0.4,0.65,0.6,0.67,0.8341,0.3641,0.5955,0.5192,0.5753,0.6763,0.653,0.7202,0.5216,0.4838,0.5371,0.572,0.3479,0.7736,0.3527,0.8236,0.675
284,0,Moderate,recommender,133,Edit Distance,2DDP,Medium,0.4,False,41.4,0.4,0.3374,0.7,284,0.8,0.6,0.55,0.65,0.65,0.9,1.0,0.5,0.6,0.55,0.5,0.5,0.8,0.4,0.9,0.4,0.65,0.6,0.67,0.8341,0.3641,0.5955,0.5192,0.5753,0.6763,0.653,0.7202,0.5216,0.4838,0.5371,0.572,0.3479,0.7736,0.3374,0.8236,0.675
285,0,Moderate,recommender,19,Daily Temperatures,Stack,Medium,0.55,True,26.06,0.6,0.4077,0.7,285,0.8,0.6,0.6,0.65,0.65,0.9,1.0,0.5,0.6,0.55,0.5,0.5,0.8,0.4,0.9,0.4,0.65,0.6,0.67,0.8341,0.4077,0.5955,0.5192,0.5753,0.6763,0.653,0.7202,0.5216,0.4838,0.5371,0.572,0.3479,0.7736,0.3374,0.8236,0.675
286,0,Moderate,recommender,130,Interleaving String,2DDP,Medium,0.4,False,37.55,0.4,0.3237,0.7,286,0.8,0.6,0.6,0.65,0.65,0.9,1.0,0.5,0.6,0.55,0.5,0.5,0.8,0.4,0.9,0.4,0.65,0.6,0.67,0.8341,0.4077,0.5955,0.5192,0.5753,0.6763,0.653,0.7202,0.5216,0.4838,0.5371,0.572,0.3479,0.7736,0.3237,0.8236,0.675
287,0,Moderate,recommender,91,Merge Triplets to Form Target Triplet,Greedy,Medium,0.5,True,35.1,0.55,0.5634,0.7,287,0.8,0.6,0.6,0.65,0.65,0.9,1.0,0.5,0.6,0.55,0.5,0.55,0.8,0.4,0.9,0.4,0.65,0.6,0.67,0.8341,0.4077,0.5955,0.5192,0.5753,0.6763,0.653,0.7202,0.5216,0.4838,0.5634,0.572,0.3479,0.7736,0.3237,0.8236,0.675
288,0,Moderate,recommender,28,Median of Two Sorted Arrays,Binary Search,Hard,0.65,False,42.88,0.65,0.4872,0.7,288,0.8,0.6,0.6,0.65,0.65,0.9,1.0,0.5,0.6,0.55,0.5,0.55,0.8,0.4,0.9,0.4,0.65,0.6,0.67,0.8341,0.4077,0.5955,0.4872,0.5753,0.6763,0.653,0.7202,0.5216,0.4838,0.5634,0.572,0.3479,0.7736,0.3237,0.8236,0.675
289,0,Moderate,recommender,149,Multiply Strings,Math,Medium,0.6,False,38.49,0.6,0.6275,0.7,289,0.8,0.6,0.6,0.65,0.65,0.9,1.0,0.5,0.6,0.55,0.5,0.55,0.8,0.4,0.9,0.4,0.65,0.6,0.67,0.8341,0.4077,0.5955,0.4872,0.5753,0.6763,0.653,0.7202,0.5216,0.4838,0.5634,0.572,0.3479,0.7736,0.3237,0.8236,0.6275
290,0,Moderate,recommender,131,Longest Increasing Path in a Matrix,2DDP,Hard,0.4,True,39.92,0.45,0.3713,0.7,290,0.8,0.6,0.6,0.65,0.65,0.9,1.0,0.5,0.6,0.55,0.5,0.55,0.8,0.4,0.9,0.45,0.65,0.6,0.67,0.8341,0.4077,0.5955,0.4872,0.5753,0.6763,0.653,0.7202,0.5216,0.4838,0.5634,0.572,0.3479,0.7736,0.3713,0.8236,0.6275
291,0,Moderate,recommender,148,"Pow x, n",Math,Medium,0.6,False,34.29,0.6,0.5848,0.7,291,0.8,0.6,0.6,0.65,0.65,0.9,1.0,0.5,0.6,0.55,0.5,0.55,0.8,0.4,0.9,0.45,0.65,0.6,0.67,0.8341,0.4077,0.5955,0.4872,0.5753,0.6763,0.653,0.7202,0.5216,0.4838,0.5634,0.572,0.3479,0.7736,0.3713,0.8236,0.5848
292,0,Moderate,recommender,107,Network Delay Time,Graph2,Medium,0.4,False,47.71,0.4,0.3332,0.7,292,0.8,0.6,0.6,0.65,0.65,0.9,1.0,0.5,0.6,0.55,0.5,0.55,0.8,0.4,0.9,0.45,0.65,0.6,0.67,0.8341,0.4077,0.5955,0.4872,0.5753,0.6763,0.653,0.7202,0.5216,0.4838,0.5634,0.572,0.3332,0.7736,0.3713,0.8236,0.5848
293,0,Moderate,recommender,135,Regex Matching,2DDP,Hard,0.45,False,60,0.45,0.3542,0.7,293,0.8,0.6,0.6,0.65,0.65,0.9,1.0,0.5,0.6,0.55,0.5,0.55,0.8,0.4,0.9,0.45,0.65,0.6,0.67,0.8341,0.4077,0.5955,0.4872,0.5753,0.6763,0.653,0.7202,0.5216,0.4838,0.5634,0.572,0.3332,0.7736,0.3542,0.8236,0.5848
294,0,Moderate,recommender,88,Jump Game II,Greedy,Medium,0.55,True,33.89,0.6,0.5871,0.7,294,0.8,0.6,0.6,0.65,0.65,0.9,1.0,0.5,0.6,0.55,0.5,0.6,0.8,0.4,0.9,0.45,0.65,0.6,0.67,0.8341,0.4077,0.5955,0.4872,0.5753,0.6763,0.653,0.7202,0.5216,0.4838,0.5871,0.572,0.3332,0.7736,0.3542,0.8236,0.5848
295,0,Moderate,recommender,75,Subsets II,Backtracking,Medium,0.55,True,31.06,0.6,0.5494,0.7,295,0.8,0.6,0.6,0.65,0.65,0.9,1.0,0.5,0.6,0.6,0.5,0.6,0.8,0.4,0.9,0.45,0.65,0.6,0.67,0.8341,0.4077,0.5955,0.4872,0.5753,0.6763,0.653,0.7202,0.5494,0.4838,0.5871,0.572,0.3332,0.7736,0.3542,0.8236,0.5848
296,0,Moderate,recommender,111,Alien Dictionary,Graph2,Hard,0.4,False,57.09,0.4,0.3198,0.7,296,0.8,0.6,0.6,0.65,0.65,0.9,1.0,0.5,0.6,0.6,0.5,0.6,0.8,0.4,0.9,0.45,0.65,0.6,0.67,0.8341,0.4077,0.5955,0.4872,0.5753,0.6763,0.653,0.7202,0.5494,0.4838,0.5871,0.572,0.3198,0.7736,0.3542,0.8236,0.5848
297,0,Moderate,recommender,140,Missing Number,Bit Manipulation,Easy,0.65,True,8.81,0.7,0.8413,0.7,297,0.8,0.6,0.6,0.65,0.65,0.9,1.0,0.5,0.6,0.6,0.5,0.6,0.8,0.4,0.9,0.45,0.7,0.6,0.67,0.8341,0.4077,0.5955,0.4872,0.5753,0.6763,0.653,0.7202,0.5494,0.4838,0.5871,0.572,0.3198,0.7736,0.3542,0.8413,0.5848
298,0,Moderate,recommender,67,Kth Largest Element in an Array,Heap / Priority Queue,Medium,0.6,True,35.93,0.65,0.7281,0.7,298,0.8,0.6,0.6,0.65,0.65,0.9,1.0,0.5,0.65,0.6,0.5,0.6,0.8,0.4,0.9,0.45,0.7,0.6,0.67,0.8341,0.4077,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.5494,0.4838,0.5871,0.572,0.3198,0.7736,0.3542,0.8413,0.5848
299,0,Moderate,recommender,96,Clone Graph,Graph,Medium,0.8,True,28.96,0.85,0.5948,0.7,299,0.8,0.6,0.6,0.65,0.65,0.9,1.0,0.5,0.65,0.6,0.5,0.6,0.85,0.4,0.9,0.45,0.7,0.6,0.67,0.8341,0.4077,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.5494,0.4838,0.5871,0.5948,0.3198,0.7736,0.3542,0.8413,0.5848
300,0,Moderate,recommender,125,Unique Paths,2DDP,Medium,0.45,True,35.67,0.5,0.3988,0.7,300,0.8,0.6,0.6,0.65,0.65,0.9,1.0,0.5,0.65,0.6,0.5,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4077,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.5494,0.4838,0.5871,0.5948,0.3198,0.7736,0.3988,0.8413,0.5848
301,0,Moderate,recommender,111,Alien Dictionary,Graph2,Hard,0.4,False,57.55,0.4,0.3079,0.7,301,0.8,0.6,0.6,0.65,0.65,0.9,1.0,0.5,0.65,0.6,0.5,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4077,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.5494,0.4838,0.5871,0.5948,0.3079,0.7736,0.3988,0.8413,0.5848
302,0,Moderate,recommender,18,Generate Parenthesis,Stack,Medium,0.6,True,31.22,0.65,0.447,0.7,302,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.6,0.5,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.447,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.5494,0.4838,0.5871,0.5948,0.3079,0.7736,0.3988,0.8413,0.5848
303,0,Moderate,recommender,112,Cheapest Flights in K stops,Graph2,Medium,0.4,False,31.04,0.4,0.2971,0.7,303,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.6,0.5,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.447,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.5494,0.4838,0.5871,0.5948,0.2971,0.7736,0.3988,0.8413,0.5848
304,0,Moderate,recommender,77,Palindrome Partitioning,Backtracking,Medium,0.6,True,25.24,0.65,0.5745,0.7,304,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.65,0.5,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.447,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.5745,0.4838,0.5871,0.5948,0.2971,0.7736,0.3988,0.8413,0.5848
305,0,Moderate,recommender,21,Largest Rectangle in Histogram,Stack,Hard,0.65,False,60,0.65,0.4223,0.7,305,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.65,0.5,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4223,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.5745,0.4838,0.5871,0.5948,0.2971,0.7736,0.3988,0.8413,0.5848
306,0,Moderate,recommender,84,Meeting Rooms II,Intervals,Medium,0.5,True,33.13,0.55,0.5154,0.7,306,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.65,0.55,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4223,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.5745,0.5154,0.5871,0.5948,0.2971,0.7736,0.3988,0.8413,0.5848
307,0,Moderate,recommender,132,Distinct Subsequences,2DDP,Hard,0.5,False,60,0.5,0.3789,0.7,307,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.65,0.55,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4223,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.5745,0.5154,0.5871,0.5948,0.2971,0.7736,0.3789,0.8413,0.5848
308,0,Moderate,recommender,80,Insert Interval,Intervals,Medium,0.55,False,28.01,0.55,0.5039,0.7,308,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.65,0.55,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4223,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.5745,0.5039,0.5871,0.5948,0.2971,0.7736,0.3789,0.8413,0.5848
309,0,Moderate,recommender,87,Jump Game,Greedy,Medium,0.6,False,34.55,0.6,0.5484,0.7,309,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.65,0.55,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4223,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.5745,0.5039,0.5484,0.5948,0.2971,0.7736,0.3789,0.8413,0.5848
310,0,Moderate,recommender,80,Insert Interval,Intervals,Medium,0.55,True,34.06,0.6,0.5335,0.7,310,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.65,0.6,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4223,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.5745,0.5335,0.5484,0.5948,0.2971,0.7736,0.3789,0.8413,0.5848
311,0,Moderate,recommender,110,Swim in Rising Water,Graph2,Hard,0.4,False,59.5,0.4,0.2874,0.7,311,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.65,0.6,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4223,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.5745,0.5335,0.5484,0.5948,0.2874,0.7736,0.3789,0.8413,0.5848
312,0,Moderate,recommender,21,Largest Rectangle in Histogram,Stack,Hard,0.65,False,56.75,0.65,0.4,0.7,312,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.65,0.6,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.5745,0.5335,0.5484,0.5948,0.2874,0.7736,0.3789,0.8413,0.5848
313,0,Moderate,recommender,111,Alien Dictionary,Graph2,Hard,0.4,False,60,0.4,0.2786,0.7,313,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.65,0.6,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.5745,0.5335,0.5484,0.5948,0.2786,0.7736,0.3789,0.8413,0.5848
314,0,Moderate,recommender,135,Regex Matching,2DDP,Hard,0.5,False,59.1,0.5,0.361,0.7,314,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.65,0.6,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.5745,0.5335,0.5484,0.5948,0.2786,0.7736,0.361,0.8413,0.5848
315,0,Moderate,recommender,76,Word Search,Backtracking,Medium,0.65,True,30.06,0.7,0.597,0.7,315,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.7,0.6,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4872,0.5753,0.6763,0.653,0.7281,0.597,0.5335,0.5484,0.5948,0.2786,0.7736,0.361,0.8413,0.5848
316,0,Moderate,recommender,69,Design Twitter,Heap / Priority Queue,Medium,0.65,False,33.6,0.65,0.6753,0.7,316,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.7,0.6,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4872,0.5753,0.6763,0.653,0.6753,0.597,0.5335,0.5484,0.5948,0.2786,0.7736,0.361,0.8413,0.5848
317,0,Moderate,recommender,133,Edit Distance,2DDP,Medium,0.5,False,36.24,0.5,0.3449,0.7,317,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.7,0.6,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4872,0.5753,0.6763,0.653,0.6753,0.597,0.5335,0.5484,0.5948,0.2786,0.7736,0.3449,0.8413,0.5848
318,0,Moderate,recommender,90,Hand of Straights,Greedy,Medium,0.6,False,27.02,0.6,0.5335,0.7,318,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.7,0.6,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4872,0.5753,0.6763,0.653,0.6753,0.597,0.5335,0.5335,0.5948,0.2786,0.7736,0.3449,0.8413,0.5848
319,0,Moderate,recommender,94,Number of Islands,Graph,Medium,0.85,False,37.48,0.85,0.5553,0.7,319,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.7,0.6,0.6,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4872,0.5753,0.6763,0.653,0.6753,0.597,0.5335,0.5335,0.5553,0.2786,0.7736,0.3449,0.8413,0.5848
320,0,Moderate,recommender,93,Valid Parenthesis String,Greedy,Medium,0.6,True,31.28,0.65,0.5602,0.7,320,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.7,0.6,0.65,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4872,0.5753,0.6763,0.653,0.6753,0.597,0.5335,0.5602,0.5553,0.2786,0.7736,0.3449,0.8413,0.5848
321,0,Moderate,recommender,110,Swim in Rising Water,Graph2,Hard,0.4,False,60,0.4,0.2708,0.7,321,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.7,0.6,0.65,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4872,0.5753,0.6763,0.653,0.6753,0.597,0.5335,0.5602,0.5553,0.2708,0.7736,0.3449,0.8413,0.5848
322,0,Moderate,recommender,134,Burst Baloons,2DDP,Hard,0.5,False,59.2,0.5,0.3304,0.7,322,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.7,0.6,0.65,0.85,0.4,0.9,0.5,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4872,0.5753,0.6763,0.653,0.6753,0.597,0.5335,0.5602,0.5553,0.2708,0.7736,0.3304,0.8413,0.5848
323,0,Moderate,recommender,130,Interleaving String,2DDP,Medium,0.5,True,31.11,0.55,0.3774,0.7,323,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.7,0.6,0.65,0.85,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4872,0.5753,0.6763,0.653,0.6753,0.597,0.5335,0.5602,0.5553,0.2708,0.7736,0.3774,0.8413,0.5848
324,0,Moderate,recommender,95,Max Area of Island,Graph,Medium,0.85,False,27.54,0.85,0.5398,0.7,324,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.7,0.6,0.65,0.85,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4872,0.5753,0.6763,0.653,0.6753,0.597,0.5335,0.5602,0.5398,0.2708,0.7736,0.3774,0.8413,0.5848
325,0,Moderate,recommender,28,Median of Two Sorted Arrays,Binary Search,Hard,0.65,False,45.29,0.65,0.4585,0.7,325,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.7,0.6,0.65,0.85,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4585,0.5753,0.6763,0.653,0.6753,0.597,0.5335,0.5602,0.5398,0.2708,0.7736,0.3774,0.8413,0.5848
326,0,Moderate,recommender,103,Graph Valid Tree,Graph,Medium,0.85,True,20.73,0.9,0.5658,0.7,326,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.7,0.6,0.65,0.9,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4585,0.5753,0.6763,0.653,0.6753,0.597,0.5335,0.5602,0.5658,0.2708,0.7736,0.3774,0.8413,0.5848
327,0,Moderate,recommender,94,Number of Islands,Graph,Medium,0.9,True,26.0,0.95,0.5892,0.7,327,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.7,0.6,0.65,0.95,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4585,0.5753,0.6763,0.653,0.6753,0.597,0.5335,0.5602,0.5892,0.2708,0.7736,0.3774,0.8413,0.5848
328,0,Moderate,recommender,95,Max Area of Island,Graph,Medium,0.95,True,35.64,1.0,0.6103,0.7,328,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.7,0.6,0.65,1.0,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4585,0.5753,0.6763,0.653,0.6753,0.597,0.5335,0.5602,0.6103,0.2708,0.7736,0.3774,0.8413,0.5848
329,0,Moderate,recommender,127,Best Time to Buy and Sell Stock w/ Cooldown,2DDP,Medium,0.55,False,36.39,0.55,0.3596,0.7,329,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.7,0.6,0.65,1.0,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4585,0.5753,0.6763,0.653,0.6753,0.597,0.5335,0.5602,0.6103,0.2708,0.7736,0.3596,0.8413,0.5848
330,0,Moderate,recommender,144,Spiral Matrix,Math,Medium,0.6,False,34.38,0.6,0.5463,0.7,330,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.7,0.6,0.65,1.0,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4585,0.5753,0.6763,0.653,0.6753,0.597,0.5335,0.5602,0.6103,0.2708,0.7736,0.3596,0.8413,0.5463
331,0,Moderate,recommender,78,Letter Combinations of a Phone Number,Backtracking,Medium,0.7,True,26.0,0.75,0.6173,0.7,331,0.8,0.6,0.65,0.65,0.65,0.9,1.0,0.5,0.65,0.75,0.6,0.65,1.0,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.4,0.5955,0.4585,0.5753,0.6763,0.653,0.6753,0.6173,0.5335,0.5602,0.6103,0.2708,0.7736,0.3596,0.8413,0.5463
332,0,Moderate,recommender,21,Largest Rectangle in Histogram,Stack,Hard,0.65,True,41.65,0.7,0.44,0.7,332,0.8,0.6,0.7,0.65,0.65,0.9,1.0,0.5,0.65,0.75,0.6,0.65,1.0,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.44,0.5955,0.4585,0.5753,0.6763,0.653,0.6753,0.6173,0.5335,0.5602,0.6103,0.2708,0.7736,0.3596,0.8413,0.5463
333,0,Moderate,recommender,107,Network Delay Time,Graph2,Medium,0.4,False,29.2,0.4,0.2837,0.7,333,0.8,0.6,0.7,0.65,0.65,0.9,1.0,0.5,0.65,0.75,0.6,0.65,1.0,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.44,0.5955,0.4585,0.5753,0.6763,0.653,0.6753,0.6173,0.5335,0.5602,0.6103,0.2837,0.7736,0.3596,0.8413,0.5463
334,0,Moderate,recommender,69,Design Twitter,Heap / Priority Queue,Medium,0.65,True,35.3,0.7,0.6878,0.7,334,0.8,0.6,0.7,0.65,0.65,0.9,1.0,0.5,0.7,0.75,0.6,0.65,1.0,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.44,0.5955,0.4585,0.5753,0.6763,0.653,0.6878,0.6173,0.5335,0.5602,0.6103,0.2837,0.7736,0.3596,0.8413,0.5463
335,0,Moderate,recommender,132,Distinct Subsequences,2DDP,Hard,0.55,False,57.33,0.55,0.3437,0.7,335,0.8,0.6,0.7,0.65,0.65,0.9,1.0,0.5,0.7,0.75,0.6,0.65,1.0,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.44,0.5955,0.4585,0.5753,0.6763,0.653,0.6878,0.6173,0.5335,0.5602,0.6103,0.2837,0.7736,0.3437,0.8413,0.5463
336,0,Moderate,recommender,112,Cheapest Flights in K stops,Graph2,Medium,0.4,False,28.38,0.4,0.2953,0.7,336,0.8,0.6,0.7,0.65,0.65,0.9,1.0,0.5,0.7,0.75,0.6,0.65,1.0,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.44,0.5955,0.4585,0.5753,0.6763,0.653,0.6878,0.6173,0.5335,0.5602,0.6103,0.2953,0.7736,0.3437,0.8413,0.5463
337,0,Moderate,recommender,90,Hand of Straights,Greedy,Medium,0.65,True,35.43,0.7,0.5842,0.7,337,0.8,0.6,0.7,0.65,0.65,0.9,1.0,0.5,0.7,0.75,0.6,0.7,1.0,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.44,0.5955,0.4585,0.5753,0.6763,0.653,0.6878,0.6173,0.5335,0.5842,0.6103,0.2953,0.7736,0.3437,0.8413,0.5463
338,0,Moderate,recommender,111,Alien Dictionary,Graph2,Hard,0.4,False,60,0.4,0.2858,0.7,338,0.8,0.6,0.7,0.65,0.65,0.9,1.0,0.5,0.7,0.75,0.6,0.7,1.0,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.44,0.5955,0.4585,0.5753,0.6763,0.653,0.6878,0.6173,0.5335,0.5842,0.6103,0.2858,0.7736,0.3437,0.8413,0.5463
339,0,Moderate,recommender,87,Jump Game,Greedy,Medium,0.7,False,36.63,0.7,0.5457,0.7,339,0.8,0.6,0.7,0.65,0.65,0.9,1.0,0.5,0.7,0.75,0.6,0.7,1.0,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.44,0.5955,0.4585,0.5753,0.6763,0.653,0.6878,0.6173,0.5335,0.5457,0.6103,0.2858,0.7736,0.3437,0.8413,0.5463
340,0,Moderate,recommender,148,"Pow x, n",Math,Medium,0.6,False,35.72,0.6,0.5116,0.7,340,0.8,0.6,0.7,0.65,0.65,0.9,1.0,0.5,0.7,0.75,0.6,0.7,1.0,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.44,0.5955,0.4585,0.5753,0.6763,0.653,0.6878,0.6173,0.5335,0.5457,0.6103,0.2858,0.7736,0.3437,0.8413,0.5116
341,0,Moderate,recommender,111,Alien Dictionary,Graph2,Hard,0.4,False,60,0.4,0.2772,0.7,341,0.8,0.6,0.7,0.65,0.65,0.9,1.0,0.5,0.7,0.75,0.6,0.7,1.0,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.44,0.5955,0.4585,0.5753,0.6763,0.653,0.6878,0.6173,0.5335,0.5457,0.6103,0.2772,0.7736,0.3437,0.8413,0.5116
342,0,Moderate,recommender,132,Distinct Subsequences,2DDP,Hard,0.55,False,55.42,0.55,0.3293,0.7,342,0.8,0.6,0.7,0.65,0.65,0.9,1.0,0.5,0.7,0.75,0.6,0.7,1.0,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.44,0.5955,0.4585,0.5753,0.6763,0.653,0.6878,0.6173,0.5335,0.5457,0.6103,0.2772,0.7736,0.3293,0.8413,0.5116
343,0,Moderate,recommender,149,Multiply Strings,Math,Medium,0.6,False,37.81,0.6,0.4805,0.7,343,0.8,0.6,0.7,0.65,0.65,0.9,1.0,0.5,0.7,0.75,0.6,0.7,1.0,0.4,0.9,0.55,0.7,0.6,0.67,0.8341,0.44,0.5955,0.4585,0.5753,0.6763,0.653,0.6878,0.6173,0.5335,0.5457,0.6103,0.2772,0.7736,0.3293,0.8413,0.4805
