step,agent_id,agent_profile,agent_type,problem_id,problem_title,problem_category,problem_difficulty,agent_skill_before,solved,time_taken,agent_skill_after,recommender_reward,interleaving_factor,total_attempts_recommender,agent_skill_Arrays_and_Hashing,agent_skill_Two_Pointers,agent_skill_Stack,agent_skill_Sliding_Window,agent_skill_Binary_Search,agent_skill_Linked_List,agent_skill_Tree,agent_skill_Tries,agent_skill_Heap_/_Priority_Queue,agent_skill_Backtracking,agent_skill_Intervals,agent_skill_Greedy,agent_skill_Graph,agent_skill_Graph2,agent_skill_1DDP,agent_skill_2DDP,agent_skill_Bit_Manipulation,agent_skill_Math,recommender_reward_Arrays_and_Hashing,recommender_reward_Two_Pointers,recommender_reward_Stack,recommender_reward_Sliding_Window,recommender_reward_Binary_Search,recommender_reward_Linked_List,recommender_reward_Tree,recommender_reward_Tries,recommender_reward_Heap_/_Priority_Queue,recommender_reward_Backtracking,recommender_reward_Intervals,recommender_reward_Greedy,recommender_reward_Graph,recommender_reward_Graph2,recommender_reward_1DDP,recommender_reward_2DDP,recommender_reward_Bit_Manipulation,recommender_reward_Math
160,0,Expert,random_baseline,101,Course Schedule,Graph,Medium,1.0,True,22.88,1.0,0.7694,0.7,1000,0.9,0.65,0.85,0.75,0.75,1.0,1.0,0.7,0.7,1.0,0.75,0.85,1.0,0.65,1.0,0.8,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
161,0,Expert,random_baseline,80,Insert Interval,Intervals,Medium,0.75,False,38.19,0.75,0.9069,0.7,1000,0.9,0.65,0.85,0.75,0.75,1.0,1.0,0.7,0.7,1.0,0.75,0.85,1.0,0.65,1.0,0.8,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
162,0,Expert,random_baseline,111,Alien Dictionary,Graph2,Hard,0.65,True,43.54,0.7,0.7109,0.7,1000,0.9,0.65,0.85,0.75,0.75,1.0,1.0,0.7,0.7,1.0,0.75,0.85,1.0,0.7,1.0,0.8,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
163,0,Expert,random_baseline,120,Coin Change,1DDP,Medium,1.0,True,19.68,1.0,0.9094,0.7,1000,0.9,0.65,0.85,0.75,0.75,1.0,1.0,0.7,0.7,1.0,0.75,0.85,1.0,0.7,1.0,0.8,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
164,0,Expert,random_baseline,12,3Sum,Two Pointers,Medium,0.65,False,30.65,0.65,0.8009,0.7,1000,0.9,0.65,0.85,0.75,0.75,1.0,1.0,0.7,0.7,1.0,0.75,0.85,1.0,0.7,1.0,0.8,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
165,0,Expert,random_baseline,64,Kth Largest Element in A Stream,Heap / Priority Queue,Easy,0.7,True,11.2,0.75,0.8081,0.7,1000,0.9,0.65,0.85,0.75,0.75,1.0,1.0,0.7,0.75,1.0,0.75,0.85,1.0,0.7,1.0,0.8,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
166,0,Expert,random_baseline,119,Decode Ways,1DDP,Medium,1.0,True,20.71,1.0,0.9094,0.7,1000,0.9,0.65,0.85,0.75,0.75,1.0,1.0,0.7,0.75,1.0,0.75,0.85,1.0,0.7,1.0,0.8,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
167,0,Expert,random_baseline,55,Count Good Nodes in Binary Tree,Tree,Medium,1.0,True,21.68,1.0,0.8378,0.7,1000,0.9,0.65,0.85,0.75,0.75,1.0,1.0,0.7,0.75,1.0,0.75,0.85,1.0,0.7,1.0,0.8,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
168,0,Expert,random_baseline,86,Maximum Subarray,Greedy,Medium,0.85,True,16.55,0.9,0.805,0.7,1000,0.9,0.65,0.85,0.75,0.75,1.0,1.0,0.7,0.75,1.0,0.75,0.9,1.0,0.7,1.0,0.8,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
169,0,Expert,random_baseline,53,Binary Tree Level Order Traversal,Tree,Medium,1.0,False,31.93,1.0,0.8378,0.7,1000,0.9,0.65,0.85,0.75,0.75,1.0,1.0,0.7,0.75,1.0,0.75,0.9,1.0,0.7,1.0,0.8,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
170,0,Expert,random_baseline,33,Minimum Window Substring,Sliding Window,Hard,0.75,True,49.58,0.8,0.6896,0.7,1000,0.9,0.65,0.85,0.8,0.75,1.0,1.0,0.7,0.75,1.0,0.75,0.9,1.0,0.7,1.0,0.8,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
171,0,Expert,random_baseline,125,Unique Paths,2DDP,Medium,0.8,False,34.18,0.8,0.6896,0.7,1000,0.9,0.65,0.85,0.8,0.75,1.0,1.0,0.7,0.75,1.0,0.75,0.9,1.0,0.7,1.0,0.8,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
172,0,Expert,random_baseline,131,Longest Increasing Path in a Matrix,2DDP,Hard,0.8,True,40.31,0.85,0.6896,0.7,1000,0.9,0.65,0.85,0.8,0.75,1.0,1.0,0.7,0.75,1.0,0.75,0.9,1.0,0.7,1.0,0.85,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
173,0,Expert,random_baseline,60,Serialize and Deserialize Binary Tree,Tree,Hard,1.0,True,32.24,1.0,0.8378,0.7,1000,0.9,0.65,0.85,0.8,0.75,1.0,1.0,0.7,0.75,1.0,0.75,0.9,1.0,0.7,1.0,0.85,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
174,0,Expert,random_baseline,135,Regex Matching,2DDP,Hard,0.85,False,47.35,0.85,0.6896,0.7,1000,0.9,0.65,0.85,0.8,0.75,1.0,1.0,0.7,0.75,1.0,0.75,0.9,1.0,0.7,1.0,0.85,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
175,0,Expert,random_baseline,54,Binary Tree Right Side View,Tree,Medium,1.0,True,20.27,1.0,0.8378,0.7,1000,0.9,0.65,0.85,0.8,0.75,1.0,1.0,0.7,0.75,1.0,0.75,0.9,1.0,0.7,1.0,0.85,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
176,0,Expert,random_baseline,34,Sliding Window Maximum,Sliding Window,Hard,0.8,True,52.26,0.85,0.6896,0.7,1000,0.9,0.65,0.85,0.85,0.75,1.0,1.0,0.7,0.75,1.0,0.75,0.9,1.0,0.7,1.0,0.85,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
177,0,Expert,random_baseline,11,Two Sum II - Input Array Is Sorted,Two Pointers,Medium,0.65,True,34.83,0.7,0.8009,0.7,1000,0.9,0.7,0.85,0.85,0.75,1.0,1.0,0.7,0.75,1.0,0.75,0.9,1.0,0.7,1.0,0.85,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
178,0,Expert,random_baseline,12,3Sum,Two Pointers,Medium,0.7,True,23.79,0.75,0.8009,0.7,1000,0.9,0.75,0.85,0.85,0.75,1.0,1.0,0.7,0.75,1.0,0.75,0.9,1.0,0.7,1.0,0.85,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
179,0,Expert,random_baseline,132,Distinct Subsequences,2DDP,Hard,0.85,False,57.11,0.85,0.6896,0.7,1000,0.9,0.75,0.85,0.85,0.75,1.0,1.0,0.7,0.75,1.0,0.75,0.9,1.0,0.7,1.0,0.85,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
180,0,Expert,random_baseline,109,Min Cost to Connect All Points,Graph2,Medium,0.7,True,33.43,0.75,0.7109,0.7,1000,0.9,0.75,0.85,0.85,0.75,1.0,1.0,0.7,0.75,1.0,0.75,0.9,1.0,0.75,1.0,0.85,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
181,0,Expert,random_baseline,80,Insert Interval,Intervals,Medium,0.75,True,18.82,0.8,0.9069,0.7,1000,0.9,0.75,0.85,0.85,0.75,1.0,1.0,0.7,0.75,1.0,0.8,0.9,1.0,0.75,1.0,0.85,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
182,0,Expert,random_baseline,1,Contains Duplicate,Arrays and Hashing,Easy,0.9,True,11.99,0.95,0.9137,0.7,1000,0.95,0.75,0.85,0.85,0.75,1.0,1.0,0.7,0.75,1.0,0.8,0.9,1.0,0.75,1.0,0.85,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
183,0,Expert,random_baseline,50,Same Tree,Tree,Easy,1.0,True,8.72,1.0,0.8378,0.7,1000,0.95,0.75,0.85,0.85,0.75,1.0,1.0,0.7,0.75,1.0,0.8,0.9,1.0,0.75,1.0,0.85,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
184,0,Expert,random_baseline,112,Cheapest Flights in K stops,Graph2,Medium,0.75,True,16.55,0.8,0.7109,0.7,1000,0.95,0.75,0.85,0.85,0.75,1.0,1.0,0.7,0.75,1.0,0.8,0.9,1.0,0.8,1.0,0.85,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
185,0,Expert,random_baseline,110,Swim in Rising Water,Graph2,Hard,0.8,False,47.08,0.8,0.7109,0.7,1000,0.95,0.75,0.85,0.85,0.75,1.0,1.0,0.7,0.75,1.0,0.8,0.9,1.0,0.8,1.0,0.85,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
186,0,Expert,random_baseline,132,Distinct Subsequences,2DDP,Hard,0.85,True,37.39,0.9,0.6896,0.7,1000,0.95,0.75,0.85,0.85,0.75,1.0,1.0,0.7,0.75,1.0,0.8,0.9,1.0,0.8,1.0,0.9,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
187,0,Expert,random_baseline,15,Valid Parentheses,Stack,Easy,0.85,True,10.62,0.9,0.8696,0.7,1000,0.95,0.75,0.9,0.85,0.75,1.0,1.0,0.7,0.75,1.0,0.8,0.9,1.0,0.8,1.0,0.9,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
188,0,Expert,random_baseline,127,Best Time to Buy and Sell Stock w/ Cooldown,2DDP,Medium,0.9,True,35.32,0.95,0.6896,0.7,1000,0.95,0.75,0.9,0.85,0.75,1.0,1.0,0.7,0.75,1.0,0.8,0.9,1.0,0.8,1.0,0.95,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
189,0,Expert,random_baseline,99,Pacific Atlantic Water flow,Graph,Medium,1.0,True,16.24,1.0,0.7694,0.7,1000,0.95,0.75,0.9,0.85,0.75,1.0,1.0,0.7,0.75,1.0,0.8,0.9,1.0,0.8,1.0,0.95,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
190,0,Expert,random_baseline,23,Search A 2D Matrix,Binary Search,Medium,0.75,True,30.38,0.8,0.8653,0.7,1000,0.95,0.75,0.9,0.85,0.8,1.0,1.0,0.7,0.75,1.0,0.8,0.9,1.0,0.8,1.0,0.95,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
191,0,Expert,random_baseline,121,Maximum Product Subarray,1DDP,Medium,1.0,True,22.03,1.0,0.9094,0.7,1000,0.95,0.75,0.9,0.85,0.8,1.0,1.0,0.7,0.75,1.0,0.8,0.9,1.0,0.8,1.0,0.95,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
192,0,Expert,random_baseline,62,Design Add and Search Word Data Structure,Tries,Medium,0.7,False,28.29,0.7,0.8315,0.7,1000,0.95,0.75,0.9,0.85,0.8,1.0,1.0,0.7,0.75,1.0,0.8,0.9,1.0,0.8,1.0,0.95,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
193,0,Expert,random_baseline,20,Car Fleet,Stack,Medium,0.9,True,30.38,0.95,0.8696,0.7,1000,0.95,0.75,0.95,0.85,0.8,1.0,1.0,0.7,0.75,1.0,0.8,0.9,1.0,0.8,1.0,0.95,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
194,0,Expert,random_baseline,67,Kth Largest Element in an Array,Heap / Priority Queue,Medium,0.75,True,24.94,0.8,0.8081,0.7,1000,0.95,0.75,0.95,0.85,0.8,1.0,1.0,0.7,0.8,1.0,0.8,0.9,1.0,0.8,1.0,0.95,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
195,0,Expert,random_baseline,134,Burst Baloons,2DDP,Hard,0.95,True,51.04,1.0,0.6896,0.7,1000,0.95,0.75,0.95,0.85,0.8,1.0,1.0,0.7,0.8,1.0,0.8,0.9,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
196,0,Expert,random_baseline,89,Gas Station,Greedy,Medium,0.9,True,21.71,0.95,0.805,0.7,1000,0.95,0.75,0.95,0.85,0.8,1.0,1.0,0.7,0.8,1.0,0.8,0.95,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
197,0,Expert,random_baseline,13,Container With Most Water,Two Pointers,Medium,0.75,True,34.91,0.8,0.8009,0.7,1000,0.95,0.8,0.95,0.85,0.8,1.0,1.0,0.7,0.8,1.0,0.8,0.95,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
198,0,Expert,random_baseline,70,Find Median From Data Stream,Heap / Priority Queue,Hard,0.8,False,47.7,0.8,0.8081,0.7,1000,0.95,0.8,0.95,0.85,0.8,1.0,1.0,0.7,0.8,1.0,0.8,0.95,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
199,0,Expert,random_baseline,53,Binary Tree Level Order Traversal,Tree,Medium,1.0,True,23.82,1.0,0.8378,0.7,1000,0.95,0.8,0.95,0.85,0.8,1.0,1.0,0.7,0.8,1.0,0.8,0.95,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
200,0,Expert,random_baseline,4,Group Anagrams,Arrays and Hashing,Medium,0.95,True,23.85,1.0,0.9137,0.7,1000,1.0,0.8,0.95,0.85,0.8,1.0,1.0,0.7,0.8,1.0,0.8,0.95,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
201,0,Expert,random_baseline,70,Find Median From Data Stream,Heap / Priority Queue,Hard,0.8,True,51.62,0.85,0.8081,0.7,1000,1.0,0.8,0.95,0.85,0.8,1.0,1.0,0.7,0.85,1.0,0.8,0.95,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
202,0,Expert,random_baseline,14,Trapping Rain Water,Two Pointers,Hard,0.8,False,50.68,0.8,0.8009,0.7,1000,1.0,0.8,0.95,0.85,0.8,1.0,1.0,0.7,0.85,1.0,0.8,0.95,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
203,0,Expert,random_baseline,32,Permutation in String,Sliding Window,Medium,0.85,True,33.17,0.9,0.6896,0.7,1000,1.0,0.8,0.95,0.9,0.8,1.0,1.0,0.7,0.85,1.0,0.8,0.95,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
204,0,Expert,random_baseline,24,Koko Eating Bananas,Binary Search,Medium,0.8,False,31.0,0.8,0.8653,0.7,1000,1.0,0.8,0.95,0.9,0.8,1.0,1.0,0.7,0.85,1.0,0.8,0.95,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
205,0,Expert,random_baseline,87,Jump Game,Greedy,Medium,0.95,True,20.35,1.0,0.805,0.7,1000,1.0,0.8,0.95,0.9,0.8,1.0,1.0,0.7,0.85,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
206,0,Expert,random_baseline,133,Edit Distance,2DDP,Medium,1.0,True,20.31,1.0,0.6896,0.7,1000,1.0,0.8,0.95,0.9,0.8,1.0,1.0,0.7,0.85,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
207,0,Expert,random_baseline,82,Non Overlapping Intervals,Intervals,Medium,0.8,True,21.89,0.85,0.9069,0.7,1000,1.0,0.8,0.95,0.9,0.8,1.0,1.0,0.7,0.85,1.0,0.85,1.0,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
208,0,Expert,random_baseline,45,Reverse Nodes in k-group,Linked List,Hard,1.0,False,50.29,1.0,0.7982,0.7,1000,1.0,0.8,0.95,0.9,0.8,1.0,1.0,0.7,0.85,1.0,0.85,1.0,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
209,0,Expert,random_baseline,110,Swim in Rising Water,Graph2,Hard,0.8,False,54.67,0.8,0.7109,0.7,1000,1.0,0.8,0.95,0.9,0.8,1.0,1.0,0.7,0.85,1.0,0.85,1.0,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
210,0,Expert,random_baseline,26,Search in Rotated Sorted Array,Binary Search,Medium,0.8,True,35.13,0.85,0.8653,0.7,1000,1.0,0.8,0.95,0.9,0.85,1.0,1.0,0.7,0.85,1.0,0.85,1.0,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
211,0,Expert,random_baseline,14,Trapping Rain Water,Two Pointers,Hard,0.8,False,48.59,0.8,0.8009,0.7,1000,1.0,0.8,0.95,0.9,0.85,1.0,1.0,0.7,0.85,1.0,0.85,1.0,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
212,0,Expert,random_baseline,65,Last Stone Weight,Heap / Priority Queue,Easy,0.85,True,9.03,0.9,0.8081,0.7,1000,1.0,0.8,0.95,0.9,0.85,1.0,1.0,0.7,0.9,1.0,0.85,1.0,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
213,0,Expert,random_baseline,59,Binary Tree Maximum Path Sum,Tree,Hard,1.0,True,42.33,1.0,0.8378,0.7,1000,1.0,0.8,0.95,0.9,0.85,1.0,1.0,0.7,0.9,1.0,0.85,1.0,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
214,0,Expert,random_baseline,14,Trapping Rain Water,Two Pointers,Hard,0.8,False,52.75,0.8,0.8009,0.7,1000,1.0,0.8,0.95,0.9,0.85,1.0,1.0,0.7,0.9,1.0,0.85,1.0,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
215,0,Expert,random_baseline,24,Koko Eating Bananas,Binary Search,Medium,0.85,True,20.77,0.9,0.8653,0.7,1000,1.0,0.8,0.95,0.9,0.9,1.0,1.0,0.7,0.9,1.0,0.85,1.0,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
216,0,Expert,random_baseline,123,Longest Increasing Subsequence,1DDP,Medium,1.0,True,21.38,1.0,0.9094,0.7,1000,1.0,0.8,0.95,0.9,0.9,1.0,1.0,0.7,0.9,1.0,0.85,1.0,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
217,0,Expert,random_baseline,62,Design Add and Search Word Data Structure,Tries,Medium,0.7,False,34.6,0.7,0.8315,0.7,1000,1.0,0.8,0.95,0.9,0.9,1.0,1.0,0.7,0.9,1.0,0.85,1.0,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
218,0,Expert,random_baseline,66,K Closest Points To Origin,Heap / Priority Queue,Medium,0.9,False,27.48,0.9,0.8081,0.7,1000,1.0,0.8,0.95,0.9,0.9,1.0,1.0,0.7,0.9,1.0,0.85,1.0,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
219,0,Expert,random_baseline,14,Trapping Rain Water,Two Pointers,Hard,0.8,True,43.17,0.85,0.8009,0.7,1000,1.0,0.85,0.95,0.9,0.9,1.0,1.0,0.7,0.9,1.0,0.85,1.0,1.0,0.8,1.0,1.0,0.95,0.95,0.9137,0.8009,0.8696,0.6896,0.8653,0.7982,0.8378,0.8315,0.8081,0.8372,0.9069,0.805,0.7694,0.7109,0.9094,0.6896,0.988,0.8151
